"Project","Site","Date","Time","Type","Location","Pick up date","depth","lat","lon","SampleID","nitrate isotopes","scint_frozen_yn","anions_yn","cations_yn","water isotopes","TNDOC_pour_yn","filtered_uM","spcond","T","sampled_by","comments","DateTime","year"
"DOD","MOOS",2019-09-03,"13:30","stream","sensors",NA,NA,NA,NA,"9671",NA,"n","y","y",NA,"y",0.7,NA,NA,NA,NA,2019-09-03 13:30:00,2019
"DOD","MOOS",2019-09-03,"13:30","stream","sensors",NA,NA,NA,NA,"9756",NA,"n","y","y",NA,"y",0.7,NA,NA,NA,NA,2019-09-03 13:30:00,2019
"DOD","FRCH",2019-09-04,"20:00","stream","autosampler",2019-09-26,NA,NA,NA,"H197",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-04 20:00:00,2019
"DOD","STRT",2019-09-04,"11:15","stream","sensors",NA,NA,NA,NA,"10005",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-04 11:15:00,2019
"DOD","STRT",2019-09-04,"11:15","stream","sensors",NA,NA,NA,NA,"10006",NA,"n","y","y","y","y",0.7,NA,NA,NA,NA,2019-09-04 11:15:00,2019
"DOD","STRT",2019-09-04,"11:15","stream","sensors",NA,NA,NA,NA,"10007",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-04 11:15:00,2019
"DOD","FRCH",2019-09-05,"20:00","stream","autosampler",2019-09-26,NA,NA,NA,"H1233",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-05 20:00:00,2019
"DOD","MOOS",2019-09-05,"12:00","stream","sensors",NA,NA,NA,NA,"9759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-09-05 12:00:00,2019
"DOD","MOOS",2019-09-05,"12:00","stream","sensors",NA,NA,NA,NA,"9760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-09-05 12:00:00,2019
"DOD","MOOS",2019-09-05,"12:00","stream","sensors",NA,NA,NA,NA,"9761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-09-05 12:00:00,2019
"DOD","FRCH",2019-09-06,"20:00","stream","autosampler",2019-09-26,NA,NA,NA,"H1267",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-06 20:00:00,2019
"DOD","FRCH",2019-09-07,"20:00","stream","autosampler",2019-09-26,NA,NA,NA,"H1693",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-07 20:00:00,2019
"DOD","FRCH",2019-09-08,"20:00","stream","autosampler",2019-09-26,NA,NA,NA,"H151",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-08 20:00:00,2019
"DOD","POKE",2019-09-08,"14:00","stream","PAR sensor",NA,NA,NA,NA,"H1056",NA,"n","y","y","y","y",0.7,NA,NA,NA,NA,2019-09-08 14:00:00,2019
"DOD","POKE",2019-09-08,"14:00","stream","PAR sensor",NA,NA,NA,NA,"H930",NA,"n","y","y",NA,"y",0.7,NA,NA,NA,NA,2019-09-08 14:00:00,2019
"DOD","FRCH",2019-09-09,"20:00","stream","autosampler",2019-09-26,NA,NA,NA,"10553",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-09 20:00:00,2019
"DOD","FRCH",2019-09-10,"20:00","stream","autosampler",2019-09-26,NA,NA,NA,"H1189",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-10 20:00:00,2019
"DOD","CRBU",2019-09-11,"14:30","stream","NEON sensors",NA,NA,NA,NA,"9762",NA,"n","y","y","n","y",0.7,NA,NA,NA,"filtered in lab",2019-09-11 14:30:00,2019
"DOD","CRBU",2019-09-11,"14:30","stream","NEON sensors",NA,NA,NA,NA,"9763",NA,"n","y","y","n","y",0.7,NA,NA,NA,"filtered in lab",2019-09-11 14:30:00,2019
"DOD","FRCH",2019-09-11,"20:00","stream","autosampler",2019-09-26,NA,NA,NA,"H2145",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-11 20:00:00,2019
"DOD","POKE",2019-09-11,"11:45","stream","sensors",NA,NA,NA,NA,"111060",NA,"n","y","y","y","y",0.7,NA,NA,NA,"amber bottles",2019-09-11 11:45:00,2019
"DOD","POKE",2019-09-11,"11:45","stream","sensors",NA,NA,NA,NA,"111061",NA,"n","y","y","n","y",0.7,NA,NA,NA,"amber bottles",2019-09-11 11:45:00,2019
"DOD","POKE",2019-09-11,"11:45","stream","sensors",NA,NA,NA,NA,"111062",NA,"n","y","y","n","y",0.7,NA,NA,NA,"amber bottles",2019-09-11 11:45:00,2019
"DOD","VAUL",2019-09-11,"9:00","stream","sensors",NA,NA,NA,NA,"111057",NA,"n","y","y","y","y",0.7,NA,NA,NA,"amber bottles",2019-09-11 09:00:00,2019
"DOD","VAUL",2019-09-11,"9:00","stream","sensors",NA,NA,NA,NA,"111058",NA,"n","y","y","n","y",0.7,NA,NA,NA,"amber bottles",2019-09-11 09:00:00,2019
"DOD","VAUL",2019-09-11,"9:00","stream","sensors",NA,NA,NA,NA,"111059",NA,"n","y","y","n","y",0.7,NA,NA,NA,"amber bottles",2019-09-11 09:00:00,2019
"DOD","FRCH",2019-09-12,"20:00","stream","autosampler",2019-09-26,NA,NA,NA,"10515",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-12 20:00:00,2019
"DOD","POKE",2019-09-12,"12:00","stream","autosampler",2019-10-02,NA,NA,NA,"H994",NA,"n","y","y",NA,"y",0.7,NA,NA,NA,NA,2019-09-12 12:00:00,2019
"DOD","EM",2019-09-13,"14:00","well","USAP-5 well",NA,NA,64.747222,-147.22,"9688",NA,"n","y","y","y","y",0.7,NA,NA,NA,"Chena Lakes Floodplain",2019-09-13 14:00:00,2019
"DOD","EM",2019-09-13,"14:00","well","USAP-2 well",NA,NA,64.734167,-147.191389,"9705",NA,"n","y","y","n","y",0.7,NA,NA,NA,"Chena Lakes Floodplain",2019-09-13 14:00:00,2019
"DOD","EM",2019-09-13,"14:00","well","USAP-5 well",NA,NA,64.747222,-147.22,"9706",NA,"n","y","y","n","y",0.7,NA,NA,NA,"Chena Lakes Floodplain",2019-09-13 14:00:00,2019
"DOD","EM",2019-09-13,"14:00","well","USAP-5 well",NA,NA,64.747222,-147.22,"9737",NA,"n","y","y","y","y",0.7,NA,NA,NA,"Chena Lakes Floodplain",2019-09-13 14:00:00,2019
"DOD","EM",2019-09-13,"14:00","well","USAP-2 well",NA,NA,64.734167,-147.191389,"9738",NA,"n","y","y","y","y",0.7,NA,NA,NA,"Chena Lakes Floodplain",2019-09-13 14:00:00,2019
"DOD","EM",2019-09-13,"14:00","well","USAP-2 well",NA,NA,64.734167,-147.191389,"9743",NA,"n","y","y","y","y",0.7,NA,NA,NA,"Chena Lakes Floodplain",2019-09-13 14:00:00,2019
"DOD","FRCH",2019-09-13,"20:00","stream","autosampler",2019-09-26,NA,NA,NA,"H1162",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-13 20:00:00,2019
"DOD","POKE",2019-09-13,"12:00","stream","autosampler",2019-10-02,NA,NA,NA,"H1626",NA,"n","y","y",NA,"y",0.7,NA,NA,NA,NA,2019-09-13 12:00:00,2019
"DOD","FRCH",2019-09-14,"20:00","stream","autosampler",2019-09-26,NA,NA,NA,"H1265",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-14 20:00:00,2019
"DOD","POKE",2019-09-14,"12:00","stream","autosampler",2019-10-02,NA,NA,NA,"H811",NA,"n","y","y",NA,"y",0.7,NA,NA,NA,NA,2019-09-14 12:00:00,2019
"DOD","FRCH",2019-09-15,"20:00","stream","autosampler",2019-09-26,NA,NA,NA,"H455",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-15 20:00:00,2019
"DOD","POKE",2019-09-15,"12:00","stream","autosampler",2019-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-09-15 12:00:00,2019
"DOD","FRCH",2019-09-16,"20:00","stream","autosampler",2019-09-26,NA,NA,NA,"H143",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-16 20:00:00,2019
"DOD","POKE",2019-09-16,"12:00","stream","autosampler",2019-10-02,NA,NA,NA,"H1249",NA,"n","y","y",NA,"y",0.7,NA,NA,NA,NA,2019-09-16 12:00:00,2019
"DOD","FRCH",2019-09-17,"20:00","stream","autosampler",2019-09-26,NA,NA,NA,"H452",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-17 20:00:00,2019
"DOD","POKE",2019-09-17,"12:00","stream","autosampler",2019-10-02,NA,NA,NA,"H1187",NA,"n","y","y",NA,"y",0.7,NA,NA,NA,NA,2019-09-17 12:00:00,2019
"DOD","STRT",2019-09-17,"10:45","stream","sensors",NA,NA,NA,NA,"130",NA,"n","y","y","y","y",0.7,NA,NA,NA,NA,2019-09-17 10:45:00,2019
"DOD","STRT",2019-09-17,"10:45","stream","sensors",NA,NA,NA,NA,"142",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-17 10:45:00,2019
"DOD","STRT",2019-09-17,"10:45","stream","sensors",NA,NA,NA,NA,"7798",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-17 10:45:00,2019
"DOD","FRCH",2019-09-18,"20:00","stream","autosampler",2019-09-26,NA,NA,NA,"7975",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-18 20:00:00,2019
"DOD","POKE",2019-09-18,"12:00","stream","autosampler",2019-10-02,NA,NA,NA,"H1679",NA,"n","y","y",NA,"y",0.7,NA,NA,NA,NA,2019-09-18 12:00:00,2019
"DOD","FRCH",2019-09-19,"20:00","stream","autosampler",2019-09-26,NA,NA,NA,"H175",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-19 20:00:00,2019
"DOD","POKE",2019-09-19,"12:00","stream","autosampler",2019-10-02,NA,NA,NA,"H249",NA,"n","y","y",NA,"y",0.7,NA,NA,NA,NA,2019-09-19 12:00:00,2019
"DOD","FRCH",2019-09-20,"20:00","stream","autosampler",2019-09-26,NA,NA,NA,"H1107",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-20 20:00:00,2019
"DOD","POKE",2019-09-20,"12:00","stream","autosampler",2019-10-02,NA,NA,NA,"H1794",NA,"n","y","y",NA,"y",0.7,NA,NA,NA,NA,2019-09-20 12:00:00,2019
"DOD","FRCH",2019-09-21,"20:00","stream","autosampler",2019-09-26,NA,NA,NA,"H399",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-21 20:00:00,2019
"DOD","POKE",2019-09-21,"12:00","stream","autosampler",2019-10-02,NA,NA,NA,"H1022",NA,"n","y","y",NA,"y",0.7,NA,NA,NA,NA,2019-09-21 12:00:00,2019
"DOD","FRCH",2019-09-22,"20:00","stream","autosampler",2019-09-26,NA,NA,NA,"H170",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-22 20:00:00,2019
"DOD","POKE",2019-09-22,"12:00","stream","autosampler",2019-10-02,NA,NA,NA,"7987",NA,"n","y","y",NA,"y",0.7,NA,NA,NA,NA,2019-09-22 12:00:00,2019
"DOD","FRCH",2019-09-23,"20:00","stream","autosampler",2019-09-26,NA,NA,NA,"H1231",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-23 20:00:00,2019
"DOD","POKE",2019-09-23,"12:00","stream","autosampler",2019-10-02,NA,NA,NA,"H1936",NA,"n","y","y",NA,"y",0.7,NA,NA,NA,"overfilled",2019-09-23 12:00:00,2019
"DOD","FRCH",2019-09-24,"20:00","stream","autosampler",2019-09-26,NA,NA,NA,"7999",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-24 20:00:00,2019
"DOD","POKE",2019-09-24,"12:00","stream","autosampler",2019-10-02,NA,NA,NA,"7986",NA,"n","y","y",NA,"y",0.7,NA,NA,NA,NA,2019-09-24 12:00:00,2019
"DOD","FRCH",2019-09-25,"20:00","stream","autosampler",2019-09-26,NA,NA,NA,"10519",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-25 20:00:00,2019
"DOD","POKE",2019-09-25,"12:00","stream","autosampler",2019-10-02,NA,NA,NA,"H2100",NA,"n","y","y",NA,"y",0.7,NA,NA,NA,NA,2019-09-25 12:00:00,2019
"DOD","FRCH",2019-09-26,"12:00","stream","sensors",NA,NA,NA,NA,"9211",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-26 12:00:00,2019
"DOD","FRCH",2019-09-26,"12:00","stream","sensors",NA,NA,NA,NA,"9708",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-26 12:00:00,2019
"DOD","FRCH",2019-09-26,"12:00","stream","sensors",NA,NA,NA,NA,"9757",NA,"n","y","y","y","y",0.7,NA,NA,NA,NA,2019-09-26 12:00:00,2019
"DOD","MOOS",2019-09-26,"10:15","stream","sensors",NA,NA,NA,NA,"7961",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-26 10:15:00,2019
"DOD","MOOS",2019-09-26,"10:15","stream","sensors",NA,NA,NA,NA,"9666",NA,"n","y","y","y","y",0.7,NA,NA,NA,NA,2019-09-26 10:15:00,2019
"DOD","MOOS",2019-09-26,"10:15","stream","sensors",NA,NA,NA,NA,"9736",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-26 10:15:00,2019
"DOD","POKE",2019-09-26,"12:00","stream","autosampler",2019-10-02,NA,NA,NA,"H1802",NA,"n","y","y",NA,"y",0.7,NA,NA,NA,NA,2019-09-26 12:00:00,2019
"DOD","POKE",2019-09-27,"12:00","stream","autosampler",2019-10-02,NA,NA,NA,"H1181",NA,"n","y","y",NA,"y",0.7,NA,NA,NA,"overfilled",2019-09-27 12:00:00,2019
"DOD","POKE",2019-09-28,"12:00","stream","autosampler",2019-10-02,NA,NA,NA,"7971",NA,"n","y","y",NA,"y",0.7,NA,NA,NA,NA,2019-09-28 12:00:00,2019
"DOD","POKE",2019-09-29,"12:00","stream","autosampler",2019-10-02,NA,NA,NA,"H571",NA,"n","y","y",NA,"y",0.7,NA,NA,NA,NA,2019-09-29 12:00:00,2019
"DOD","POKE",2019-09-30,"12:00","stream","autosampler",2019-10-02,NA,NA,NA,"H1731",NA,"n","y","y",NA,"y",0.7,NA,NA,NA,NA,2019-09-30 12:00:00,2019
"DOD","POKE",2019-09-30,"12:00","stream","autosampler",2019-10-02,NA,NA,NA,"H958","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2019-09-30 12:00:00,2019
"DOD","POKE",2019-10-01,"12:00","stream","autosampler",2019-10-02,NA,NA,NA,"H448",NA,"n","y","y",NA,"y",0.7,NA,NA,NA,NA,2019-10-01 12:00:00,2019
"DOD","EM",2019-10-02,"10:00","spring","VAUL",NA,NA,65.030342,-147.707808,"133",NA,"n","y","y","y","y",0.7,NA,NA,NA,"bubble up point",2019-10-02 10:00:00,2019
"DOD","EM",2019-10-02,"11:00","well","FOX",NA,NA,NA,NA,"4097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-02 11:00:00,2019
"DOD","EM",2019-10-02,"11:00","well","FOX",NA,NA,NA,NA,"5028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-02 11:00:00,2019
"DOD","EM",2019-10-02,"10:00","spring","VAUL",NA,NA,65.030433,-147.708283,"10830",NA,"n","y","y","y","y",0.7,NA,NA,NA,"downstream of bubble up points",2019-10-02 10:00:00,2019
"DOD","EM",2019-10-02,"10:00","spring","VAUL",NA,NA,65.030511,-147.706633,"12220",NA,"n","y","y","n","y",0.7,NA,NA,NA,"bubble up point",2019-10-02 10:00:00,2019
"DOD","POKE",2019-10-02,"12:24","stream","sensors",NA,NA,NA,NA,"10822",NA,"n","y","y","y","y",0.7,NA,NA,NA,NA,2019-10-02 12:24:00,2019
"DOD","POKE",2019-10-02,"12:00","stream","autosampler",NA,NA,NA,NA,"H1924",NA,"n","y","y",NA,"y",0.7,NA,NA,NA,NA,2019-10-02 12:00:00,2019
"DOD","VAUL",2019-10-02,"9:30","stream","sensors",NA,NA,NA,NA,"4066",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-10-02 09:30:00,2019
"DOD","VAUL",2019-10-02,"9:30","stream","sensors",NA,NA,NA,NA,"5012",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2019-10-02 09:30:00,2019
"DOD","VAUL",2019-10-02,"9:30","stream","sensors",NA,NA,NA,NA,"12208",NA,"n","y","y","y","y",0.7,NA,NA,NA,NA,2019-10-02 09:30:00,2019
"DOD","FRCH",2019-10-10,"9:45","stream","sensors",NA,NA,NA,NA,"11700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-10 09:45:00,2019
"DOD","FRCH",2019-10-10,"9:45","stream","sensors",NA,NA,NA,NA,"12316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-10 09:45:00,2019
"DOD","FRCH",2019-10-10,"9:45","stream","sensors",NA,NA,NA,NA,"12531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-10 09:45:00,2019
"DOD","STRT",2019-10-16,"10:30","stream","sensors",NA,NA,NA,NA,"4422",NA,"n","y","y","y","y",0.7,NA,NA,NA,"from under ice",2019-10-16 10:30:00,2019
"DOD","STRT",2019-10-16,"10:30","stream","sensors",NA,NA,NA,NA,"4501",NA,"n","y","y","n","y",0.7,NA,NA,NA,"from under ice",2019-10-16 10:30:00,2019
"DOD","STRT",2019-10-16,"10:30","stream","sensors",NA,NA,NA,NA,"7368",NA,"n","y","y","n","y",0.7,NA,NA,NA,"from under ice",2019-10-16 10:30:00,2019
"DOD","POKE",2019-10-17,"12:00","stream","sensors",NA,NA,NA,NA,"4455",NA,"n","y","y",NA,"y",0.7,NA,NA,NA,NA,2019-10-17 12:00:00,2019
"DOD","POKE",2019-10-17,"12:00","stream","sensors",NA,NA,NA,NA,"7339",NA,"n","y","y",NA,"y",0.7,NA,NA,NA,NA,2019-10-17 12:00:00,2019
"DOD","POKE",2019-10-17,"12:00","stream","sensors",NA,NA,NA,NA,"133455",NA,"n","y","y","y","y",0.7,NA,NA,NA,NA,2019-10-17 12:00:00,2019
"DOD","VAUL",2019-10-17,"9:00","stream","sensors",NA,NA,NA,NA,"8197",NA,"n","y","y",NA,"y",0.7,NA,NA,NA,NA,2019-10-17 09:00:00,2019
"DOD","VAUL",2019-10-17,"9:00","stream","sensors",NA,NA,NA,NA,"9647",NA,"n","y","y","y","y",0.7,NA,NA,NA,NA,2019-10-17 09:00:00,2019
"DOD","VAUL",2019-10-17,"9:00","stream","sensors",NA,NA,NA,NA,"9699",NA,"n","y","y",NA,"y",0.7,NA,NA,NA,NA,2019-10-17 09:00:00,2019
"DOD","EM",2019-10-18,"10:00","well","CRBU",NA,NA,NA,NA,"4492",NA,"n","y","y","y","y",0.7,539.4,0.9,NA,"NEON_4; pumped dry; odor similar to permafrost tunnel",2019-10-18 10:00:00,2019
"DOD","EM",2019-10-18,"10:00","well","CRBU",NA,NA,NA,NA,"4555",NA,"n","y","y",NA,"y",0.7,539.4,0.9,NA,"NEON_4; pumped dry; odor similar to permafrost tunnel",2019-10-18 10:00:00,2019
"DOD","EM",2019-10-18,"10:00","well","CRBU",NA,NA,NA,NA,"4597",NA,"n","y","y",NA,"y",0.7,207.6,1.3,NA,"NEON_6; pumped dry; cond/T not from overflowing cup",2019-10-18 10:00:00,2019
"DOD","EM",2019-10-18,"10:00","well","CRBU",NA,NA,NA,NA,"8239",NA,"n","y","y",NA,"y",0.7,76,2.1,NA,"NEON_1",2019-10-18 10:00:00,2019
"DOD","EM",2019-10-18,"10:00","well","CRBU",NA,NA,NA,NA,"10775",NA,"n","y","y",NA,"y",0.7,539.4,0.9,NA,"NEON_4; pumped dry; odor similar to permafrost tunnel",2019-10-18 10:00:00,2019
"DOD","EM",2019-10-18,"10:00","well","CRBU",NA,NA,NA,NA,"10826",NA,"n","y","y",NA,"y",0.7,125.6,0.2,NA,"NEON_8",2019-10-18 10:00:00,2019
"DOD","EM",2019-10-18,"10:00","well","CRBU",NA,NA,NA,NA,"11995",NA,"n","y","y",NA,"y",0.7,207.6,1.3,NA,"NEON_6pumped dry; cond/T not from overflowing cup",2019-10-18 10:00:00,2019
"DOD","EM",2019-10-18,"10:00","well","CRBU",NA,NA,NA,NA,"12101",NA,"n","y","y",NA,"y",0.7,29.5,0.2,NA,"NEON_2",2019-10-18 10:00:00,2019
"DOD","EM",2019-10-18,"10:00","well","CRBU",NA,NA,NA,NA,"12588",NA,"n","y","y",NA,"y",0.7,26,0.4,NA,"NEON_3; 6 inches screening above ground",2019-10-18 10:00:00,2019
"DOD","EM",2019-10-18,"10:00","well","CRBU",NA,NA,NA,NA,"13063",NA,"n","y","y","y","y",0.7,125.6,0.2,NA,"NEON_8",2019-10-18 10:00:00,2019
"DOD","EM",2019-10-18,"10:00","well","CRBU",NA,NA,NA,NA,"14128",NA,"n","y","y","y","y",0.7,76,2.1,NA,"NEON_1",2019-10-18 10:00:00,2019
"DOD","EM",2019-10-18,"10:00","well","CRBU",NA,NA,NA,NA,"14130",NA,"n","y","y",NA,"y",0.7,539.4,0.9,NA,"NEON_4; pumped dry; odor similar to permafrost tunnel",2019-10-18 10:00:00,2019
"DOD","EM",2019-10-18,"10:00","well","CRBU",NA,NA,NA,NA,"14162",NA,"n","y","y","y","y",0.7,26,0.4,NA,"NEON_3; 6 inches screening above ground",2019-10-18 10:00:00,2019
"DOD","EM",2019-10-18,"10:00","well","CRBU",NA,NA,NA,NA,"14168",NA,"n","y","y",NA,"y",0.7,29.5,0.2,NA,"NEON_2",2019-10-18 10:00:00,2019
"DOD","EM",2019-10-18,"10:00","well","CRBU",NA,NA,NA,NA,"14176",NA,"n","y","y","y","y",0.7,98.5,0.5,NA,"NEON_7; super shallow",2019-10-18 10:00:00,2019
"DOD","EM",2019-10-18,"10:00","well","CRBU",NA,NA,NA,NA,"H1361",NA,"n","y","y",NA,"y",0.7,98.5,0.5,NA,"NEON_7super shallow",2019-10-18 10:00:00,2019
"DOD","MOOS",2019-10-22,"9:30","stream","sensors",NA,NA,NA,NA,"7205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-22 09:30:00,2019
"DOD","MOOS",2019-10-22,"9:30","stream","sensors",NA,NA,NA,NA,"12102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-22 09:30:00,2019
"DOD","MOOS",2019-10-22,"9:30","stream","sensors",NA,NA,NA,NA,"H1306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-22 09:30:00,2019
"DOD","POKE",2020-06-04,"14:30","stream","sensors",NA,NA,NA,NA,"4456",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2020-06-04 14:30:00,2020
"DOD","POKE",2020-06-04,"14:30","stream","sensors",NA,NA,NA,NA,"9019",NA,"n","y","y","y","y",0.7,NA,NA,NA,NA,2020-06-04 14:30:00,2020
"DOD","POKE",2020-06-04,"14:30","stream","sensors",NA,NA,NA,NA,"12361",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2020-06-04 14:30:00,2020
"DOD","VAUL",2020-06-05,"15:45","stream","sensors",NA,NA,NA,NA,"12214",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2020-06-05 15:45:00,2020
"DOD","VAUL",2020-06-05,"15:45","stream","sensors",NA,NA,NA,NA,"12314",NA,"n","y","y","y","y",0.7,NA,NA,NA,NA,2020-06-05 15:45:00,2020
"DOD","VAUL",2020-06-05,"15:45","stream","sensors",NA,NA,NA,NA,"12315",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2020-06-05 15:45:00,2020
"DOD","MOOS",2020-06-10,"14:30","stream","sensors",NA,NA,NA,NA,"127",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2020-06-10 14:30:00,2020
"DOD","MOOS",2020-06-10,"14:30","stream","sensors",NA,NA,NA,NA,"4495",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2020-06-10 14:30:00,2020
"DOD","MOOS",2020-06-10,"14:30","stream","sensors",NA,NA,NA,NA,"7250",NA,"n","y","y","y","y",0.7,NA,NA,NA,NA,2020-06-10 14:30:00,2020
"DOD","FRCH",2020-06-11,"14:00","stream","sensors",NA,NA,NA,NA,"4101",NA,"n","y","y","y","y",0.7,NA,NA,NA,NA,2020-06-11 14:00:00,2020
"DOD","FRCH",2020-06-11,"14:00","stream","sensors",NA,NA,NA,NA,"11214",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2020-06-11 14:00:00,2020
"DOD","FRCH",2020-06-11,"14:00","stream","sensors",NA,NA,NA,NA,"H1318",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2020-06-11 14:00:00,2020
"DOD","FRCH",2020-06-15,"20:00","stream","autosampler",NA,NA,NA,NA,"6566",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2020-06-15 20:00:00,2020
"DOD","FRCH",2020-06-15,"11:15","stream","sensors",NA,NA,NA,NA,"9011",NA,"n","y","y","n","n",0.7,NA,NA,NA,NA,2020-06-15 11:15:00,2020
"DOD","FRCH",2020-06-15,"11:15","stream","sensors",NA,NA,NA,NA,"10501",NA,"n","y","y","n","n",0.7,NA,NA,NA,NA,2020-06-15 11:15:00,2020
"DOD","FRCH",2020-06-15,"11:15","stream","sensors",NA,NA,NA,NA,"12216",NA,"n","y","y","y","n",0.7,NA,NA,NA,NA,2020-06-15 11:15:00,2020
"DOD","MOOS",2020-06-15,"15:45","stream","sensors",NA,NA,NA,NA,"135",NA,"n","y","y","n","n",0.7,NA,NA,NA,NA,2020-06-15 15:45:00,2020
"DOD","MOOS",2020-06-15,"20:00","stream","autosampler",NA,NA,NA,NA,"9005",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2020-06-15 20:00:00,2020
"DOD","MOOS",2020-06-15,"15:45","stream","sensors",NA,NA,NA,NA,"9441",NA,"n","y","y","y","n",0.7,NA,NA,NA,NA,2020-06-15 15:45:00,2020
"DOD","MOOS",2020-06-15,"15:45","stream","sensors",NA,NA,NA,NA,"11707",NA,"n","y","y","n","n",0.7,NA,NA,NA,NA,2020-06-15 15:45:00,2020
"DOD","FRCH",2020-06-16,"20:00","stream","autosampler",2020-06-23,NA,NA,NA,"14110",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2020-06-16 20:00:00,2020
"DOD","MOOS",2020-06-16,"20:00","stream","autosampler",NA,NA,NA,NA,"5031",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2020-06-16 20:00:00,2020
"DOD","POKE",2020-06-16,"10:00","stream","sensors",NA,NA,NA,NA,"103",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2020-06-16 10:00:00,2020
"DOD","POKE",2020-06-16,"10:00","stream","sensors",NA,NA,NA,NA,"5122",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2020-06-16 10:00:00,2020
"DOD","POKE",2020-06-16,"20:00","stream","autosampler",NA,NA,NA,NA,"7843",NA,"n","y","y","n","y",0.7,NA,NA,NA,NA,2020-06-16 20:00:00,2020
"DOD","POKE",2020-06-16,"10:00","stream","sensors",NA,NA,NA,NA,"8175",NA,"n","y","y","y","y",0.7,NA,NA,NA,NA,2020-06-16 10:00:00,2020
"DOD","VAUL",2020-06-16,"13:00","stream","sensors",NA,NA,NA,NA,"4058",NA,"n","y","y","y","y",0.7,NA,NA,NA,NA,2020-06-16 13:00:00,2020
