"Site","DateTime","MeanDischarge","CRREL_Precip","Caribou_Precip","Precip","twentyfour","fourtyeight"
"POKE",2020-07-09 19:00:00,880.026619704498,0.762,0.762,0.762,7.366,7.366
"POKE",2020-07-09 19:15:00,890.051760809438,NA,NA,NA,7.366,7.366
"POKE",2020-07-09 19:30:00,882.554720795422,NA,NA,NA,7.366,7.366
"POKE",2020-07-09 19:45:00,879.213007093815,NA,NA,NA,7.366,7.366
"POKE",2020-07-09 20:00:00,872.980017625145,2.032,3.556,2.794,10.16,10.16
"POKE",2020-07-09 20:15:00,877.135343937611,NA,NA,NA,10.16,10.16
"POKE",2020-07-09 20:30:00,881.74110818468,NA,NA,NA,10.16,10.16
"POKE",2020-07-09 20:45:00,883.818771340826,NA,NA,NA,10.16,10.16
"POKE",2020-07-09 21:00:00,885.082821886288,1.016,1.016,1.016,11.176,11.176
"POKE",2020-07-09 21:15:00,877.135343937611,NA,NA,NA,11.176,11.176
"POKE",2020-07-09 21:30:00,869.187865988875,NA,NA,NA,11.176,11.176
"POKE",2020-07-09 21:45:00,870.451916534279,NA,NA,NA,11.176,11.176
"POKE",2020-07-09 22:00:00,878.399394483073,0,0.254,0.127,11.303,11.303
"POKE",2020-07-09 22:15:00,868.824691312795,NA,NA,NA,11.303,11.303
"POKE",2020-07-09 22:30:00,878.849832417734,NA,NA,NA,11.303,11.303
"POKE",2020-07-09 22:45:00,873.430455559865,NA,NA,NA,11.303,11.303
"POKE",2020-07-09 23:00:00,866.747028156649,0.254,0,0.127,11.43,11.43
"POKE",2020-07-09 23:15:00,866.747028156649,NA,NA,NA,11.43,11.43
"POKE",2020-07-09 23:30:00,868.011078702111,NA,NA,NA,11.43,11.43
"POKE",2020-07-09 23:45:00,874.694506105327,NA,NA,NA,11.43,11.43
"POKE",2020-07-10 00:00:00,844.619082790741,0,0,0,11.43,11.43
"POKE",2020-07-10 00:15:00,858.799550207972,NA,NA,NA,11.43,11.43
"POKE",2020-07-10 00:30:00,863.405314455042,NA,NA,NA,11.43,11.43
"POKE",2020-07-10 00:45:00,855.908274440968,NA,NA,NA,11.43,11.43
"POKE",2020-07-10 01:00:00,857.985937597172,0,0,0,11.43,11.43
"POKE",2020-07-10 01:15:00,846.696745946887,NA,NA,NA,11.43,11.43
"POKE",2020-07-10 01:30:00,844.619082790741,NA,NA,NA,11.43,11.43
"POKE",2020-07-10 01:45:00,853.380173350102,NA,NA,NA,11.43,11.43
"POKE",2020-07-10 02:00:00,852.56656073936,0,0,0,11.43,11.43
"POKE",2020-07-10 02:15:00,844.619082790741,NA,NA,NA,11.43,11.43
"POKE",2020-07-10 02:30:00,847.960796492349,NA,NA,NA,11.43,11.43
"POKE",2020-07-10 02:45:00,851.302510193957,NA,NA,NA,11.43,11.43
"POKE",2020-07-10 03:00:00,857.535499662568,0,0,0,11.43,11.43
"POKE",2020-07-10 03:15:00,843.355032245279,NA,NA,NA,11.43,11.43
"POKE",2020-07-10 03:30:00,842.090981699817,NA,NA,NA,11.43,11.43
"POKE",2020-07-10 03:45:00,820.776648944651,NA,NA,NA,11.43,11.43
"POKE",2020-07-10 04:00:00,825.382413191663,0,0,0,11.43,11.43
"POKE",2020-07-10 04:15:00,840.826931154414,NA,NA,NA,11.43,11.43
"POKE",2020-07-10 04:30:00,824.931975257001,NA,NA,NA,11.43,11.43
"POKE",2020-07-10 04:45:00,822.854312100797,NA,NA,NA,11.43,11.43
"POKE",2020-07-10 05:00:00,822.854312100797,0,0,0,11.43,11.43
"POKE",2020-07-10 05:15:00,827.009638413147,NA,NA,NA,11.43,11.43
"POKE",2020-07-10 05:30:00,811.11468251585,NA,NA,NA,11.43,11.43
"POKE",2020-07-10 05:45:00,837.848392128828,NA,NA,NA,11.43,11.43
"POKE",2020-07-10 06:00:00,813.192345671996,0,0,0,11.43,11.43
"POKE",2020-07-10 06:15:00,816.534059373604,NA,NA,NA,11.43,11.43
"POKE",2020-07-10 06:30:00,803.980817177799,NA,NA,NA,11.43,11.43
"POKE",2020-07-10 06:45:00,819.875773075211,NA,NA,NA,11.43,11.43
"POKE",2020-07-10 07:00:00,809.850631970388,0,0,0,11.43,11.43
"POKE",2020-07-10 07:15:00,810.66424458113,NA,NA,NA,11.43,11.43
"POKE",2020-07-10 07:30:00,806.058480334119,NA,NA,NA,11.43,11.43
"POKE",2020-07-10 07:45:00,809.400194035727,NA,NA,NA,11.43,11.43
"POKE",2020-07-10 08:00:00,801.452716086933,0,0,0,11.43,11.43
"POKE",2020-07-10 08:15:00,798.924614996067,NA,NA,NA,11.43,11.43
"POKE",2020-07-10 08:30:00,798.924614996067,NA,NA,NA,11.43,11.43
"POKE",2020-07-10 08:45:00,812.291469802614,NA,NA,NA,11.43,11.43
"POKE",2020-07-10 09:00:00,788.899473891244,0,0,0,11.049,11.43
"POKE",2020-07-10 09:15:00,801.002278152329,NA,NA,NA,11.049,11.43
"POKE",2020-07-10 09:30:00,794.318850748998,NA,NA,NA,11.049,11.43
"POKE",2020-07-10 09:45:00,779.687945397163,NA,NA,NA,11.049,11.43
"POKE",2020-07-10 10:00:00,780.951995942567,0,0,0,7.62,11.43
"POKE",2020-07-10 10:15:00,778.423894851701,NA,NA,NA,7.62,11.43
"POKE",2020-07-10 10:30:00,792.604362268874,NA,NA,NA,7.62,11.43
"POKE",2020-07-10 10:45:00,794.682025425136,NA,NA,NA,7.62,11.43
"POKE",2020-07-10 11:00:00,766.684265266638,0,0,0,7.239,11.43
"POKE",2020-07-10 11:15:00,766.684265266638,NA,NA,NA,7.239,11.43
"POKE",2020-07-10 11:30:00,747.447595667618,NA,NA,NA,7.239,11.43
"POKE",2020-07-10 11:45:00,766.684265266638,NA,NA,NA,7.239,11.43
"POKE",2020-07-10 12:00:00,770.839591579104,0,0,0,6.35,11.43
"POKE",2020-07-10 12:15:00,758.736787317961,NA,NA,NA,6.35,11.43
"POKE",2020-07-10 12:30:00,752.053359914746,NA,NA,NA,6.35,11.43
"POKE",2020-07-10 12:45:00,755.395073616353,NA,NA,NA,6.35,11.43
"POKE",2020-07-10 13:00:00,747.447595667618,0,0,0,5.715,11.43
"POKE",2020-07-10 13:15:00,750.789309369342,NA,NA,NA,5.715,11.43
"POKE",2020-07-10 13:30:00,747.447595667618,NA,NA,NA,5.715,11.43
"POKE",2020-07-10 13:45:00,751.602921980026,NA,NA,NA,5.715,11.43
"POKE",2020-07-10 14:00:00,756.659124161815,0,0,0,5.715,11.43
"POKE",2020-07-10 14:15:00,754.13102307095,NA,NA,NA,5.715,11.43
"POKE",2020-07-10 14:30:00,746.183545122156,NA,NA,NA,5.715,11.43
"POKE",2020-07-10 14:45:00,752.866972525488,NA,NA,NA,5.715,11.43
"POKE",2020-07-10 15:00:00,739.500117718941,0,0,0,5.461,11.43
"POKE",2020-07-10 15:15:00,741.577780875086,NA,NA,NA,5.461,11.43
"POKE",2020-07-10 15:30:00,744.919494576694,NA,NA,NA,5.461,11.43
"POKE",2020-07-10 15:45:00,741.577780875086,NA,NA,NA,5.461,11.43
"POKE",2020-07-10 16:00:00,742.391393485828,0,0,0,5.461,11.43
"POKE",2020-07-10 16:15:00,735.707966082613,NA,NA,NA,5.461,11.43
"POKE",2020-07-10 16:30:00,726.496437588532,NA,NA,NA,5.461,11.43
"POKE",2020-07-10 16:45:00,743.205006096687,NA,NA,NA,5.461,11.43
"POKE",2020-07-10 17:00:00,728.574100744736,0,0,0,5.08,11.43
"POKE",2020-07-10 17:15:00,743.205006096687,NA,NA,NA,5.08,11.43
"POKE",2020-07-10 17:30:00,731.915814446344,NA,NA,NA,5.08,11.43
"POKE",2020-07-10 17:45:00,735.257528147951,NA,NA,NA,5.08,11.43
"POKE",2020-07-10 18:00:00,741.940955551283,0,0,0,4.826,11.43
"POKE",2020-07-10 18:15:00,741.940955551283,NA,NA,NA,4.826,11.43
"POKE",2020-07-10 18:30:00,735.257528147951,NA,NA,NA,4.826,11.43
"POKE",2020-07-10 18:45:00,723.968336497666,NA,NA,NA,4.826,11.43
"POKE",2020-07-10 19:00:00,730.651763900882,0,0,0,4.064,11.43
"POKE",2020-07-10 19:15:00,724.781949108408,NA,NA,NA,4.064,11.43
"POKE",2020-07-10 19:30:00,726.045999653812,NA,NA,NA,4.064,11.43
"POKE",2020-07-10 19:45:00,713.492757458007,NA,NA,NA,4.064,11.43
"POKE",2020-07-10 20:00:00,728.123662810016,0,0,0,1.27,11.43
"POKE",2020-07-10 20:15:00,720.176184861339,NA,NA,NA,1.27,11.43
"POKE",2020-07-10 20:30:00,722.253848017543,NA,NA,NA,1.27,11.43
"POKE",2020-07-10 20:45:00,718.912134315935,NA,NA,NA,1.27,11.43
"POKE",2020-07-10 21:00:00,724.331511173688,0,0,0,0.254,11.43
"POKE",2020-07-10 21:15:00,720.989797472081,NA,NA,NA,0.254,11.43
"POKE",2020-07-10 21:30:00,719.725746926619,NA,NA,NA,0.254,11.43
"POKE",2020-07-10 21:45:00,721.803410082823,NA,NA,NA,0.254,11.43
"POKE",2020-07-10 22:00:00,730.5645006423,0,0,0,0.127,11.43
"POKE",2020-07-10 22:15:00,721.803410082823,NA,NA,NA,0.127,11.43
"POKE",2020-07-10 22:30:00,721.803410082823,NA,NA,NA,0.127,11.43
"POKE",2020-07-10 22:45:00,741.853692292585,NA,NA,NA,0.127,11.43
"POKE",2020-07-10 23:00:00,728.486837486038,0,0,0,0,11.43
"POKE",2020-07-10 23:15:00,737.247928045515,NA,NA,NA,0,11.43
"POKE",2020-07-10 23:30:00,733.906214343908,NA,NA,NA,0,11.43
"POKE",2020-07-10 23:45:00,722.617022693565,NA,NA,NA,0,11.43
"POKE",2020-07-11 00:00:00,716.747207901091,0,0,0,0,11.43
"POKE",2020-07-11 00:15:00,715.483157355629,NA,NA,NA,0,11.43
"POKE",2020-07-11 00:30:00,709.613342563156,NA,NA,NA,0,11.43
"POKE",2020-07-11 00:45:00,726.321911071311,NA,NA,NA,0,11.43
"POKE",2020-07-11 01:00:00,718.374433122517,0,0,0,0,11.43
"POKE",2020-07-11 01:15:00,715.032719420909,NA,NA,NA,0,11.43
"POKE",2020-07-11 01:30:00,707.08524147229,NA,NA,NA,0,11.43
"POKE",2020-07-11 01:45:00,719.188045733375,NA,NA,NA,0,11.43
"POKE",2020-07-11 02:00:00,715.846332031651,0,0,0,0,11.43
"POKE",2020-07-11 02:15:00,709.976517239178,NA,NA,NA,0,11.43
"POKE",2020-07-11 02:30:00,708.712466693716,NA,NA,NA,0,11.43
"POKE",2020-07-11 02:45:00,697.423275043489,NA,NA,NA,0,11.43
"POKE",2020-07-11 03:00:00,714.131843551644,0,0,0,0,11.43
"POKE",2020-07-11 03:15:00,704.920315057447,NA,NA,NA,0,11.43
"POKE",2020-07-11 03:30:00,699.500938199635,NA,NA,NA,0,11.43
"POKE",2020-07-11 03:45:00,709.075641369855,NA,NA,NA,0,11.43
"POKE",2020-07-11 04:00:00,705.73392766813,0,0,0,0,11.43
"POKE",2020-07-11 04:15:00,697.786449719453,NA,NA,NA,0,11.43
"POKE",2020-07-11 04:30:00,702.392213966523,NA,NA,NA,0,11.43
"POKE",2020-07-11 04:45:00,711.153304526,NA,NA,NA,0,11.43
"POKE",2020-07-11 05:00:00,690.652584381576,0,0,0,0,11.43
"POKE",2020-07-11 05:15:00,693.994298083184,NA,NA,NA,0,11.43
"POKE",2020-07-11 05:30:00,698.600062330253,NA,NA,NA,0,11.43
"POKE",2020-07-11 05:45:00,690.652584381576,NA,NA,NA,0,11.43
"POKE",2020-07-11 06:00:00,693.994298083184,0,0,0,0,11.43
"POKE",2020-07-11 06:15:00,688.12448329071,NA,NA,NA,0,11.43
"POKE",2020-07-11 06:30:00,692.27980960306,NA,NA,NA,0,11.43
"POKE",2020-07-11 06:45:00,672.229527393298,NA,NA,NA,0,11.43
"POKE",2020-07-11 07:00:00,683.068281108979,0,0,0,0,11.43
"POKE",2020-07-11 07:15:00,685.145944265125,NA,NA,NA,0,11.43
"POKE",2020-07-11 07:30:00,677.198466316448,NA,NA,NA,0,11.43
"POKE",2020-07-11 07:45:00,688.037220032013,NA,NA,NA,0,11.43
"POKE",2020-07-11 08:00:00,663.381173575239,0,0,0,0,11.43
"POKE",2020-07-11 08:15:00,668.800550433109,NA,NA,NA,0,11.43
"POKE",2020-07-11 08:30:00,667.536499887647,NA,NA,NA,0,11.43
"POKE",2020-07-11 08:45:00,654.983257691842,NA,NA,NA,0,11.43
"POKE",2020-07-11 09:00:00,675.033539901604,0,0,0,0,11.049
"POKE",2020-07-11 09:15:00,661.666685095057,NA,NA,NA,0,11.049
"POKE",2020-07-11 09:30:00,659.138584004191,NA,NA,NA,0,11.049
"POKE",2020-07-11 09:45:00,666.635624018265,NA,NA,NA,0,11.049
"POKE",2020-07-11 10:00:00,661.216247160512,0,0,0,0,7.62
"POKE",2020-07-11 10:15:00,641.165964950633,NA,NA,NA,0,7.62
"POKE",2020-07-11 10:30:00,648.663004964648,NA,NA,NA,0,7.62
"POKE",2020-07-11 10:45:00,654.08238182246,NA,NA,NA,0,7.62
"POKE",2020-07-11 11:00:00,651.554280731594,0,0,0,0,7.239
"POKE",2020-07-11 11:15:00,651.554280731594,NA,NA,NA,0,7.239
"POKE",2020-07-11 11:30:00,636.109762768843,NA,NA,NA,0,7.239
"POKE",2020-07-11 11:45:00,636.923375379702,NA,NA,NA,0,7.239
"POKE",2020-07-11 12:00:00,617.686705780681,0,0,0,0,6.35
"POKE",2020-07-11 12:15:00,642.342752237455,NA,NA,NA,0,6.35
"POKE",2020-07-11 12:30:00,643.606802782917,NA,NA,NA,0,6.35
"POKE",2020-07-11 12:45:00,632.317611132516,NA,NA,NA,0,6.35
"POKE",2020-07-11 13:00:00,628.162284820224,0,0,0,0,5.715
"POKE",2020-07-11 13:15:00,632.317611132516,NA,NA,NA,0,5.715
"POKE",2020-07-11 13:30:00,620.214806871547,NA,NA,NA,0,5.715
"POKE",2020-07-11 13:45:00,608.925615221146,NA,NA,NA,0,5.715
"POKE",2020-07-11 14:00:00,620.214806871547,0,0,0,0,5.715
"POKE",2020-07-11 14:15:00,632.317611132516,NA,NA,NA,0,5.715
"POKE",2020-07-11 14:30:00,628.975897430908,NA,NA,NA,0,5.715
"POKE",2020-07-11 14:45:00,640.265089081309,NA,NA,NA,0,5.715
"POKE",2020-07-11 15:00:00,630.23994797637,0,0,0,0,5.461
"POKE",2020-07-11 15:15:00,624.820571118616,NA,NA,NA,0,5.461
"POKE",2020-07-11 15:30:00,620.214806871547,NA,NA,NA,0,5.461
"POKE",2020-07-11 15:45:00,633.581661677978,NA,NA,NA,0,5.461
"POKE",2020-07-11 16:00:00,630.69038591109,0,0,0,0,5.461
"POKE",2020-07-11 16:15:00,641.529139626771,NA,NA,NA,0,5.461
"POKE",2020-07-11 16:30:00,639.451476470567,NA,NA,NA,0,5.461
"POKE",2020-07-11 16:45:00,632.768049067236,NA,NA,NA,0,5.461
"POKE",2020-07-11 17:00:00,636.560200703563,0,0,0,0,5.08
"POKE",2020-07-11 17:15:00,629.876773300348,NA,NA,NA,0,5.08
"POKE",2020-07-11 17:30:00,629.876773300348,NA,NA,NA,0,5.08
"POKE",2020-07-11 17:45:00,619.851632195408,NA,NA,NA,0,5.08
"POKE",2020-07-11 18:00:00,626.53505959874,0,0,0,0,4.826
"POKE",2020-07-11 18:15:00,628.612722754886,NA,NA,NA,0,4.826
"POKE",2020-07-11 18:30:00,619.851632195408,NA,NA,NA,0,4.826
"POKE",2020-07-11 18:45:00,641.979577561433,NA,NA,NA,0,4.826
"POKE",2020-07-11 19:00:00,638.637863859709,0,0,0,0,4.064
"POKE",2020-07-11 19:15:00,643.243628106895,NA,NA,NA,0,4.064
"POKE",2020-07-11 19:30:00,627.799110144202,NA,NA,NA,0,4.064
"POKE",2020-07-11 19:45:00,633.218487001956,NA,NA,NA,0,4.064
"POKE",2020-07-11 20:00:00,631.14082384581,0,0,0,0,1.27
"POKE",2020-07-11 20:15:00,642.430015496037,NA,NA,NA,0,1.27
"POKE",2020-07-11 20:30:00,629.063160689606,NA,NA,NA,0,1.27
"POKE",2020-07-11 20:45:00,632.404874391214,NA,NA,NA,0,1.27
"POKE",2020-07-11 21:00:00,649.113442899368,0,0,0,0,0.254
"POKE",2020-07-11 21:15:00,649.113442899368,NA,NA,NA,0,0.254
"POKE",2020-07-11 21:30:00,646.585341808503,NA,NA,NA,0,0.254
"POKE",2020-07-11 21:45:00,635.746588092821,NA,NA,NA,0,0.254
"POKE",2020-07-11 22:00:00,657.874533458787,0,0,0,0,0.127
"POKE",2020-07-11 22:15:00,649.92705551011,NA,NA,NA,0,0.127
"POKE",2020-07-11 22:30:00,651.191106055572,NA,NA,NA,0,0.127
"POKE",2020-07-11 22:45:00,657.874533458787,NA,NA,NA,0,0.127
"POKE",2020-07-11 23:00:00,657.874533458787,0,0,0,0,0
"POKE",2020-07-11 23:15:00,652.455156600976,NA,NA,NA,0,0
"POKE",2020-07-11 23:30:00,641.979577561433,NA,NA,NA,0,0
"POKE",2020-07-11 23:45:00,658.688146069588,NA,NA,NA,0,0
"POKE",2020-07-12 00:00:00,649.47661757539,0,0,0,0,0
"POKE",2020-07-12 00:15:00,660.765809225792,NA,NA,NA,0,0
"POKE",2020-07-12 00:30:00,647.398954419245,NA,NA,NA,0,0
"POKE",2020-07-12 00:45:00,650.740668120852,NA,NA,NA,0,0
"POKE",2020-07-12 01:00:00,650.740668120852,0,0,0,0,0
"POKE",2020-07-12 01:15:00,648.663004964648,NA,NA,NA,0,0
"POKE",2020-07-12 01:30:00,631.503998521832,NA,NA,NA,0,0
"POKE",2020-07-12 01:45:00,648.212567029987,NA,NA,NA,0,0
"POKE",2020-07-12 02:00:00,640.265089081309,0,0,0,0,0
"POKE",2020-07-12 02:15:00,635.65932483424,NA,NA,NA,0,0
"POKE",2020-07-12 02:30:00,659.05132074561,NA,NA,NA,0,0
"POKE",2020-07-12 02:45:00,652.367893342394,NA,NA,NA,0,0
"POKE",2020-07-12 03:00:00,639.814651146648,0,0,0,0,0
"POKE",2020-07-12 03:15:00,639.814651146648,NA,NA,NA,0,0
"POKE",2020-07-12 03:30:00,641.892314302793,NA,NA,NA,0,0
"POKE",2020-07-12 03:45:00,651.917455407733,NA,NA,NA,0,0
"POKE",2020-07-12 04:00:00,638.550600601186,0,0,0,0,0
"POKE",2020-07-12 04:15:00,639.814651146648,NA,NA,NA,0,0
"POKE",2020-07-12 04:30:00,638.550600601186,NA,NA,NA,0,0
"POKE",2020-07-12 04:45:00,626.4477963401,NA,NA,NA,0,0
"POKE",2020-07-12 05:00:00,649.02617964067,0,0,0,0,0
"POKE",2020-07-12 05:15:00,639.814651146648,NA,NA,NA,0,0
"POKE",2020-07-12 05:30:00,643.156364848255,NA,NA,NA,0,0
"POKE",2020-07-12 05:45:00,638.550600601186,NA,NA,NA,0,0
"POKE",2020-07-12 06:00:00,628.525459496246,0,0,0,0,0
"POKE",2020-07-12 06:15:00,635.208886899578,NA,NA,NA,0,0
"POKE",2020-07-12 06:30:00,634.758448964858,NA,NA,NA,0,0
"POKE",2020-07-12 06:45:00,646.861253225943,NA,NA,NA,0,0
"POKE",2020-07-12 07:00:00,650.653404862271,0,0,0,0,0
"POKE",2020-07-12 07:15:00,631.41673526325,NA,NA,NA,0,0
"POKE",2020-07-12 07:30:00,630.152684717788,NA,NA,NA,0,0
"POKE",2020-07-12 07:45:00,631.41673526325,NA,NA,NA,0,0
"POKE",2020-07-12 08:00:00,621.391594158311,0,0,0,0,0
"POKE",2020-07-12 08:15:00,623.919695249177,NA,NA,NA,0,0
"POKE",2020-07-12 08:30:00,622.655644703773,NA,NA,NA,0,0
"POKE",2020-07-12 08:45:00,636.02249951032,NA,NA,NA,0,0
"POKE",2020-07-12 09:00:00,622.655644703773,0,0,0,0,0
"POKE",2020-07-12 09:15:00,613.894554144354,NA,NA,NA,0,0
"POKE",2020-07-12 09:30:00,619.313931002165,NA,NA,NA,0,0
"POKE",2020-07-12 09:45:00,620.577981547569,NA,NA,NA,0,0
"POKE",2020-07-12 10:00:00,627.261408950784,0,0,0,0,0
"POKE",2020-07-12 10:15:00,618.500318391423,NA,NA,NA,0,0
"POKE",2020-07-12 10:30:00,621.842032093031,NA,NA,NA,0,0
"POKE",2020-07-12 10:45:00,624.370133183897,NA,NA,NA,0,0
"POKE",2020-07-12 11:00:00,614.344992079074,0,0,0,0,0
"POKE",2020-07-12 11:15:00,608.925615221146,NA,NA,NA,0,0
"POKE",2020-07-12 11:30:00,625.6341837293,NA,NA,NA,0,0
"POKE",2020-07-12 11:45:00,618.137143715401,NA,NA,NA,0,0
"POKE",2020-07-12 12:00:00,616.873093169939,0,0,0,0,0
"POKE",2020-07-12 12:15:00,624.820571118616,NA,NA,NA,0,0
"POKE",2020-07-12 12:30:00,634.845712223439,NA,NA,NA,0,0
"POKE",2020-07-12 12:45:00,615.245867948339,NA,NA,NA,0,0
"POKE",2020-07-12 13:00:00,616.059480559081,0,0,0,0,0
"POKE",2020-07-12 13:15:00,602.69262575265,NA,NA,NA,0,0
"POKE",2020-07-12 13:30:00,601.428575207246,NA,NA,NA,0,0
"POKE",2020-07-12 13:45:00,615.245867948339,NA,NA,NA,0,0
"POKE",2020-07-12 14:00:00,619.038019584666,0,0,0,0,0
"POKE",2020-07-12 14:15:00,614.432255337655,NA,NA,NA,0,0
"POKE",2020-07-12 14:30:00,623.643783831736,NA,NA,NA,0,0
"POKE",2020-07-12 14:45:00,634.932975482079,NA,NA,NA,0,0
"POKE",2020-07-12 15:00:00,630.77764916973,0,0,0,0,0
"POKE",2020-07-12 15:15:00,625.35827231186,NA,NA,NA,0,0
"POKE",2020-07-12 15:30:00,624.544659701118,NA,NA,NA,0,0
"POKE",2020-07-12 15:45:00,630.414474493591,NA,NA,NA,0,0
"POKE",2020-07-12 16:00:00,641.703666143992,0,0,0,0,0
"POKE",2020-07-12 16:15:00,621.65338393423,NA,NA,NA,0,0
"POKE",2020-07-12 16:30:00,624.181485025096,NA,NA,NA,0,0
"POKE",2020-07-12 16:45:00,624.181485025096,NA,NA,NA,0,0
"POKE",2020-07-12 17:00:00,627.523198726703,0,0,0,0,0
"POKE",2020-07-12 17:15:00,630.051299817569,NA,NA,NA,0,0
"POKE",2020-07-12 17:30:00,644.682205169578,NA,NA,NA,0,0
"POKE",2020-07-12 17:45:00,624.631922959816,NA,NA,NA,0,0
"POKE",2020-07-12 18:00:00,633.843451453897,0,0,0,0,0
"POKE",2020-07-12 18:15:00,640.526878857112,NA,NA,NA,0,0
"POKE",2020-07-12 18:30:00,635.107501999359,NA,NA,NA,0,0
"POKE",2020-07-12 18:45:00,651.002457896713,NA,NA,NA,0,0
"POKE",2020-07-12 19:00:00,638.899653635628,0,0,0,0,0
"POKE",2020-07-12 19:15:00,635.55793993402,NA,NA,NA,0,0
"POKE",2020-07-12 19:30:00,643.955855817418,NA,NA,NA,0,0
"POKE",2020-07-12 19:45:00,645.219906362821,NA,NA,NA,0,0
"POKE",2020-07-12 20:00:00,651.903333766037,0,0,0,0,0
"POKE",2020-07-12 20:15:00,664.456575961842,NA,NA,NA,0,0
"POKE",2020-07-12 20:30:00,656.509098013106,NA,NA,NA,0,0
"POKE",2020-07-12 20:45:00,656.509098013106,NA,NA,NA,0,0
"POKE",2020-07-12 21:00:00,655.245047467644,0,0,0,0,0
"POKE",2020-07-12 21:15:00,663.192525416438,NA,NA,NA,0,0
"POKE",2020-07-12 21:30:00,673.217666521261,NA,NA,NA,0,0
"POKE",2020-07-12 21:45:00,663.192525416438,NA,NA,NA,0,0
"POKE",2020-07-12 22:00:00,679.901093924593,0,0,0,0,0
"POKE",2020-07-12 22:15:00,687.848571873212,NA,NA,NA,0,0
"POKE",2020-07-12 22:30:00,705.821190926828,NA,NA,NA,0,0
"POKE",2020-07-12 22:45:00,720.452096278837,NA,NA,NA,0,0
"POKE",2020-07-12 23:00:00,712.504618330044,0,0,0,0,0
"POKE",2020-07-12 23:15:00,728.399574227456,NA,NA,NA,0,0
"POKE",2020-07-12 23:30:00,736.347052176134,NA,NA,NA,0,0
"POKE",2020-07-12 23:45:00,746.372193281073,NA,NA,NA,0,0
"POKE",2020-07-13 00:00:00,755.583721775154,0,0,0,0,0
"POKE",2020-07-13 00:15:00,781.50381877739,NA,NA,NA,0,0
"POKE",2020-07-13 00:30:00,789.451296726184,NA,NA,NA,0,0
"POKE",2020-07-13 00:45:00,791.979397817049,NA,NA,NA,0,0
"POKE",2020-07-13 01:00:00,809.952016870491,0,0,0,0,0
"POKE",2020-07-13 01:15:00,811.216067415953,NA,NA,NA,0,0
"POKE",2020-07-13 01:30:00,833.794450716581,NA,NA,NA,0,0
"POKE",2020-07-13 01:45:00,832.980838105839,NA,NA,NA,0,0
"POKE",2020-07-13 02:00:00,843.005979210779,0,0,0,0,0
"POKE",2020-07-13 02:15:00,855.559221406525,NA,NA,NA,0,0
"POKE",2020-07-13 02:30:00,866.034800446127,NA,NA,NA,0,0
"POKE",2020-07-13 02:45:00,894.032560604566,NA,NA,NA,0,0
"POKE",2020-07-13 03:00:00,887.799571136071,0,0.762,0.381,0.381,0.381
"POKE",2020-07-13 03:15:00,900.35281333176,NA,NA,NA,0.381,0.381
"POKE",2020-07-13 03:30:00,918.325432385318,NA,NA,NA,0.381,0.381
"POKE",2020-07-13 03:45:00,920.853533476242,NA,NA,NA,0.381,0.381
"POKE",2020-07-13 04:00:00,928.801011424861,1.016,1.524,1.27,1.651,1.651
"POKE",2020-07-13 04:15:00,959.050961256784,NA,NA,NA,1.651,1.651
"POKE",2020-07-13 04:30:00,1086.18236515264,NA,NA,NA,1.651,1.651
"POKE",2020-07-13 04:45:00,1100.81327050464,NA,NA,NA,1.651,1.651
"POKE",2020-07-13 05:00:00,1105.41903475166,2.286,4.318,3.302,4.953,4.953
"POKE",2020-07-13 05:15:00,1103.34137159545,NA,NA,NA,4.953,4.953
"POKE",2020-07-13 05:30:00,1127.1838054416,NA,NA,NA,4.953,4.953
"POKE",2020-07-13 05:45:00,1118.42271488218,NA,NA,NA,4.953,4.953
"POKE",2020-07-13 06:00:00,1134.68084545562,2.54,3.556,3.048,8.001,8.001
"POKE",2020-07-13 06:15:00,1111.28884954413,NA,NA,NA,8.001,8.001
"POKE",2020-07-13 06:30:00,1135.13128339022,NA,NA,NA,8.001,8.001
"POKE",2020-07-13 06:45:00,1113.36651270039,NA,NA,NA,8.001,8.001
"POKE",2020-07-13 07:00:00,1123.39165380521,2.032,3.81,2.921,10.922,10.922
"POKE",2020-07-13 07:15:00,1122.12760325981,NA,NA,NA,10.922,10.922
"POKE",2020-07-13 07:30:00,1096.20750625758,NA,NA,NA,10.922,10.922
"POKE",2020-07-13 07:45:00,1097.02111886832,NA,NA,NA,10.922,10.922
"POKE",2020-07-13 08:00:00,1112.46563683101,0.508,1.524,1.016,11.938,11.938
"POKE",2020-07-13 08:15:00,1089.43681559566,NA,NA,NA,11.938,11.938
"POKE",2020-07-13 08:30:00,1101.99005779153,NA,NA,NA,11.938,11.938
"POKE",2020-07-13 08:45:00,1092.77852929727,NA,NA,NA,11.938,11.938
"POKE",2020-07-13 09:00:00,1079.41167449084,0,0,0,11.938,11.938
"POKE",2020-07-13 09:15:00,1076.06996078911,NA,NA,NA,11.938,11.938
"POKE",2020-07-13 09:30:00,1086.09510189405,NA,NA,NA,11.938,11.938
"POKE",2020-07-13 09:45:00,1068.93609545124,NA,NA,NA,11.938,11.938
"POKE",2020-07-13 10:00:00,1060.98861750256,0,1.016,0.508,12.446,12.446
"POKE",2020-07-13 10:15:00,1066.40799436031,NA,NA,NA,12.446,12.446
"POKE",2020-07-13 10:30:00,1050.51303846302,NA,NA,NA,12.446,12.446
