"Site","Temp","AbsPTDepth","DateTime"
"MOOS",9.373,0.976,2019-06-28 14:30:00
"MOOS",9.373,0.978,2019-06-28 14:45:00
"MOOS",9.373,0.975,2019-06-28 15:00:00
"MOOS",9.373,0.979,2019-06-28 15:15:00
"MOOS",9.373,0.979,2019-06-28 15:30:00
"MOOS",9.373,0.976,2019-06-28 15:45:00
"MOOS",9.373,0.977,2019-06-28 16:00:00
"MOOS",9.373,0.978,2019-06-28 16:15:00
"MOOS",9.373,0.979,2019-06-28 16:30:00
"MOOS",9.472,0.979,2019-06-28 16:45:00
"MOOS",9.472,0.977,2019-06-28 17:00:00
"MOOS",9.472,0.978,2019-06-28 17:15:00
"MOOS",9.472,0.979,2019-06-28 17:30:00
"MOOS",9.472,0.981,2019-06-28 17:45:00
"MOOS",9.472,0.979,2019-06-28 18:00:00
"MOOS",9.472,0.979,2019-06-28 18:15:00
"MOOS",9.571,0.981,2019-06-28 18:30:00
"MOOS",9.571,0.982,2019-06-28 18:45:00
"MOOS",9.571,0.981,2019-06-28 19:00:00
"MOOS",9.571,0.98,2019-06-28 19:15:00
"MOOS",9.571,0.982,2019-06-28 19:30:00
"MOOS",9.571,0.98,2019-06-28 19:45:00
"MOOS",9.669,0.979,2019-06-28 20:00:00
"MOOS",9.669,0.977,2019-06-28 20:15:00
"MOOS",9.669,0.982,2019-06-28 20:30:00
"MOOS",9.669,0.983,2019-06-28 20:45:00
"MOOS",9.669,0.985,2019-06-28 21:00:00
"MOOS",9.768,0.982,2019-06-28 21:15:00
"MOOS",9.768,0.982,2019-06-28 21:30:00
"MOOS",9.768,0.983,2019-06-28 21:45:00
"MOOS",9.768,0.983,2019-06-28 22:00:00
"MOOS",9.768,0.984,2019-06-28 22:15:00
"MOOS",9.768,0.984,2019-06-28 22:30:00
"MOOS",9.768,0.984,2019-06-28 22:45:00
"MOOS",9.866,0.984,2019-06-28 23:00:00
"MOOS",9.866,0.984,2019-06-28 23:15:00
"MOOS",9.866,0.984,2019-06-28 23:30:00
"MOOS",9.866,0.982,2019-06-28 23:45:00
"MOOS",9.866,0.984,2019-06-29 00:00:00
"MOOS",9.866,0.983,2019-06-29 00:15:00
"MOOS",9.866,0.983,2019-06-29 00:30:00
"MOOS",9.965,0.982,2019-06-29 00:45:00
"MOOS",9.965,0.982,2019-06-29 01:00:00
"MOOS",9.965,0.98,2019-06-29 01:15:00
"MOOS",9.965,0.979,2019-06-29 01:30:00
"MOOS",9.965,0.979,2019-06-29 01:45:00
"MOOS",9.965,0.978,2019-06-29 02:00:00
"MOOS",9.965,0.979,2019-06-29 02:15:00
"MOOS",9.965,0.976,2019-06-29 02:30:00
"MOOS",9.965,0.975,2019-06-29 02:45:00
"MOOS",9.965,0.975,2019-06-29 03:00:00
"MOOS",10.063,0.977,2019-06-29 03:15:00
"MOOS",10.063,0.976,2019-06-29 03:30:00
"MOOS",10.063,0.974,2019-06-29 03:45:00
"MOOS",10.063,0.974,2019-06-29 04:00:00
"MOOS",10.063,0.973,2019-06-29 04:15:00
"MOOS",10.063,0.972,2019-06-29 04:30:00
"MOOS",10.063,0.973,2019-06-29 04:45:00
"MOOS",10.063,0.974,2019-06-29 05:00:00
"MOOS",10.063,0.973,2019-06-29 05:15:00
"MOOS",10.063,0.97,2019-06-29 05:30:00
"MOOS",10.063,0.97,2019-06-29 05:45:00
"MOOS",10.063,0.969,2019-06-29 06:00:00
"MOOS",10.063,0.97,2019-06-29 06:15:00
"MOOS",10.063,0.969,2019-06-29 06:30:00
"MOOS",10.063,0.971,2019-06-29 06:45:00
"MOOS",10.063,0.971,2019-06-29 07:00:00
"MOOS",10.063,0.971,2019-06-29 07:15:00
"MOOS",10.063,0.97,2019-06-29 07:30:00
"MOOS",10.063,0.969,2019-06-29 07:45:00
"MOOS",10.063,0.968,2019-06-29 08:00:00
"MOOS",10.063,0.97,2019-06-29 08:15:00
"MOOS",10.063,0.968,2019-06-29 08:30:00
"MOOS",10.063,0.969,2019-06-29 08:45:00
"MOOS",10.063,0.967,2019-06-29 09:00:00
"MOOS",10.063,0.965,2019-06-29 09:15:00
"MOOS",10.063,0.968,2019-06-29 09:30:00
"MOOS",10.063,0.966,2019-06-29 09:45:00
"MOOS",10.063,0.967,2019-06-29 10:00:00
"MOOS",10.063,0.965,2019-06-29 10:15:00
"MOOS",10.063,0.966,2019-06-29 10:30:00
"MOOS",10.063,0.967,2019-06-29 10:45:00
"MOOS",10.063,0.966,2019-06-29 11:00:00
"MOOS",10.063,0.966,2019-06-29 11:15:00
"MOOS",10.063,0.966,2019-06-29 11:30:00
"MOOS",10.063,0.964,2019-06-29 11:45:00
"MOOS",10.063,0.963,2019-06-29 12:00:00
"MOOS",10.063,0.962,2019-06-29 12:15:00
"MOOS",10.063,0.964,2019-06-29 12:30:00
"MOOS",10.063,0.966,2019-06-29 12:45:00
"MOOS",10.063,0.966,2019-06-29 13:00:00
"MOOS",10.063,0.967,2019-06-29 13:15:00
"MOOS",10.063,0.964,2019-06-29 13:30:00
"MOOS",10.063,0.965,2019-06-29 13:45:00
"MOOS",10.063,0.963,2019-06-29 14:00:00
"MOOS",10.063,0.967,2019-06-29 14:15:00
"MOOS",10.063,0.965,2019-06-29 14:30:00
"MOOS",10.063,0.966,2019-06-29 14:45:00
"MOOS",10.063,0.964,2019-06-29 15:00:00
"MOOS",10.063,0.966,2019-06-29 15:15:00
"MOOS",10.063,0.966,2019-06-29 15:30:00
"MOOS",10.063,0.965,2019-06-29 15:45:00
"MOOS",10.063,0.967,2019-06-29 16:00:00
"MOOS",10.063,0.968,2019-06-29 16:15:00
"MOOS",10.161,0.968,2019-06-29 16:30:00
"MOOS",10.161,0.966,2019-06-29 16:45:00
"MOOS",10.161,0.967,2019-06-29 17:00:00
"MOOS",10.161,0.968,2019-06-29 17:15:00
"MOOS",10.161,0.968,2019-06-29 17:30:00
"MOOS",10.161,0.967,2019-06-29 17:45:00
"MOOS",10.259,0.968,2019-06-29 18:00:00
"MOOS",10.259,0.967,2019-06-29 18:15:00
"MOOS",10.259,0.967,2019-06-29 18:30:00
"MOOS",10.259,0.969,2019-06-29 18:45:00
"MOOS",10.259,0.969,2019-06-29 19:00:00
"MOOS",10.259,0.968,2019-06-29 19:15:00
"MOOS",10.357,0.971,2019-06-29 19:30:00
"MOOS",10.357,0.97,2019-06-29 19:45:00
"MOOS",10.357,0.972,2019-06-29 20:00:00
"MOOS",10.357,0.971,2019-06-29 20:15:00
"MOOS",10.357,0.972,2019-06-29 20:30:00
"MOOS",10.455,0.971,2019-06-29 20:45:00
"MOOS",10.455,0.973,2019-06-29 21:00:00
"MOOS",10.455,0.972,2019-06-29 21:15:00
"MOOS",10.455,0.972,2019-06-29 21:30:00
"MOOS",10.455,0.972,2019-06-29 21:45:00
"MOOS",10.553,0.972,2019-06-29 22:00:00
"MOOS",10.553,0.973,2019-06-29 22:15:00
"MOOS",10.553,0.974,2019-06-29 22:30:00
"MOOS",10.553,0.974,2019-06-29 22:45:00
"MOOS",10.553,0.974,2019-06-29 23:00:00
"MOOS",10.553,0.974,2019-06-29 23:15:00
"MOOS",10.553,0.973,2019-06-29 23:30:00
"MOOS",10.651,0.974,2019-06-29 23:45:00
"MOOS",10.651,0.973,2019-06-30 00:00:00
"MOOS",10.651,0.974,2019-06-30 00:15:00
"MOOS",10.651,0.973,2019-06-30 00:30:00
"MOOS",10.651,0.972,2019-06-30 00:45:00
"MOOS",10.651,0.974,2019-06-30 01:00:00
"MOOS",10.651,0.973,2019-06-30 01:15:00
"MOOS",10.651,0.971,2019-06-30 01:30:00
"MOOS",10.748,0.972,2019-06-30 01:45:00
"MOOS",10.748,0.973,2019-06-30 02:00:00
"MOOS",10.748,0.971,2019-06-30 02:15:00
"MOOS",10.748,0.971,2019-06-30 02:30:00
"MOOS",10.748,0.972,2019-06-30 02:45:00
"MOOS",10.748,0.971,2019-06-30 03:00:00
"MOOS",10.748,0.969,2019-06-30 03:15:00
"MOOS",10.748,0.969,2019-06-30 03:30:00
"MOOS",10.748,0.968,2019-06-30 03:45:00
"MOOS",10.748,0.967,2019-06-30 04:00:00
"MOOS",10.748,0.968,2019-06-30 04:15:00
"MOOS",10.748,0.968,2019-06-30 04:30:00
"MOOS",10.846,0.97,2019-06-30 04:45:00
"MOOS",10.846,0.967,2019-06-30 05:00:00
"MOOS",10.846,0.967,2019-06-30 05:15:00
"MOOS",10.846,0.967,2019-06-30 05:30:00
"MOOS",10.846,0.966,2019-06-30 05:45:00
"MOOS",10.846,0.965,2019-06-30 06:00:00
"MOOS",10.846,0.964,2019-06-30 06:15:00
"MOOS",10.846,0.963,2019-06-30 06:30:00
"MOOS",10.846,0.964,2019-06-30 06:45:00
"MOOS",10.846,0.963,2019-06-30 07:00:00
"MOOS",10.846,0.964,2019-06-30 07:15:00
"MOOS",10.846,0.962,2019-06-30 07:30:00
"MOOS",10.846,0.962,2019-06-30 07:45:00
"MOOS",10.846,0.964,2019-06-30 08:00:00
"MOOS",10.846,0.961,2019-06-30 08:15:00
"MOOS",10.846,0.964,2019-06-30 08:30:00
"MOOS",10.846,0.962,2019-06-30 08:45:00
"MOOS",10.846,0.96,2019-06-30 09:00:00
"MOOS",10.846,0.962,2019-06-30 09:15:00
"MOOS",10.846,0.96,2019-06-30 09:30:00
"MOOS",10.846,0.962,2019-06-30 09:45:00
"MOOS",10.846,0.961,2019-06-30 10:00:00
"MOOS",10.846,0.96,2019-06-30 10:15:00
"MOOS",10.846,0.959,2019-06-30 10:30:00
"MOOS",10.748,0.959,2019-06-30 10:45:00
"MOOS",10.748,0.959,2019-06-30 11:00:00
"MOOS",10.748,0.958,2019-06-30 11:15:00
"MOOS",10.748,0.957,2019-06-30 11:30:00
"MOOS",10.748,0.957,2019-06-30 11:45:00
"MOOS",10.748,0.957,2019-06-30 12:00:00
"MOOS",10.748,0.958,2019-06-30 12:15:00
"MOOS",10.748,0.957,2019-06-30 12:30:00
"MOOS",10.748,0.959,2019-06-30 12:45:00
"MOOS",10.748,0.957,2019-06-30 13:00:00
"MOOS",10.748,0.957,2019-06-30 13:15:00
"MOOS",10.748,0.958,2019-06-30 13:30:00
"MOOS",10.748,0.96,2019-06-30 13:45:00
"MOOS",10.748,0.958,2019-06-30 14:00:00
"MOOS",10.748,0.96,2019-06-30 14:15:00
"MOOS",10.748,0.958,2019-06-30 14:30:00
"MOOS",10.748,0.959,2019-06-30 14:45:00
"MOOS",10.748,0.959,2019-06-30 15:00:00
"MOOS",10.748,0.955,2019-06-30 15:15:00
"MOOS",10.748,0.957,2019-06-30 15:30:00
"MOOS",10.748,0.96,2019-06-30 15:45:00
"MOOS",10.748,0.959,2019-06-30 16:00:00
"MOOS",10.748,0.958,2019-06-30 16:15:00
"MOOS",10.748,0.96,2019-06-30 16:30:00
"MOOS",10.748,0.958,2019-06-30 16:45:00
"MOOS",10.748,0.961,2019-06-30 17:00:00
"MOOS",10.748,0.959,2019-06-30 17:15:00
"MOOS",10.846,0.961,2019-06-30 17:30:00
"MOOS",10.846,0.961,2019-06-30 17:45:00
"MOOS",10.846,0.96,2019-06-30 18:00:00
"MOOS",10.846,0.963,2019-06-30 18:15:00
"MOOS",10.846,0.964,2019-06-30 18:30:00
"MOOS",10.846,0.965,2019-06-30 18:45:00
"MOOS",10.846,0.962,2019-06-30 19:00:00
"MOOS",10.846,0.964,2019-06-30 19:15:00
"MOOS",10.846,0.963,2019-06-30 19:30:00
"MOOS",10.846,0.965,2019-06-30 19:45:00
"MOOS",10.846,0.967,2019-06-30 20:00:00
"MOOS",10.846,0.966,2019-06-30 20:15:00
"MOOS",10.944,0.967,2019-06-30 20:30:00
"MOOS",10.944,0.968,2019-06-30 20:45:00
"MOOS",10.944,0.969,2019-06-30 21:00:00
"MOOS",10.944,0.968,2019-06-30 21:15:00
"MOOS",10.944,0.971,2019-06-30 21:30:00
"MOOS",10.944,0.972,2019-06-30 21:45:00
"MOOS",10.944,0.971,2019-06-30 22:00:00
"MOOS",10.944,0.973,2019-06-30 22:15:00
"MOOS",10.944,0.973,2019-06-30 22:30:00
"MOOS",10.944,0.973,2019-06-30 22:45:00
"MOOS",10.944,0.972,2019-06-30 23:00:00
"MOOS",10.944,0.973,2019-06-30 23:15:00
"MOOS",10.944,0.974,2019-06-30 23:30:00
"MOOS",10.944,0.971,2019-06-30 23:45:00
"MOOS",10.944,0.972,2019-07-01 00:00:00
"MOOS",10.944,0.976,2019-07-01 00:15:00
"MOOS",10.944,0.973,2019-07-01 00:30:00
"MOOS",10.944,0.975,2019-07-01 00:45:00
"MOOS",10.944,0.974,2019-07-01 01:00:00
"MOOS",10.944,0.975,2019-07-01 01:15:00
"MOOS",10.944,0.973,2019-07-01 01:30:00
"MOOS",10.944,0.975,2019-07-01 01:45:00
"MOOS",10.944,0.974,2019-07-01 02:00:00
"MOOS",10.944,0.973,2019-07-01 02:15:00
"MOOS",10.944,0.973,2019-07-01 02:30:00
"MOOS",10.944,0.973,2019-07-01 02:45:00
"MOOS",10.944,0.97,2019-07-01 03:00:00
"MOOS",10.944,0.972,2019-07-01 03:15:00
"MOOS",10.944,0.972,2019-07-01 03:30:00
"MOOS",10.944,0.974,2019-07-01 03:45:00
"MOOS",10.944,0.973,2019-07-01 04:00:00
"MOOS",10.944,0.973,2019-07-01 04:15:00
"MOOS",10.944,0.973,2019-07-01 04:30:00
"MOOS",10.944,0.976,2019-07-01 04:45:00
"MOOS",10.944,0.975,2019-07-01 05:00:00
"MOOS",10.944,0.973,2019-07-01 05:15:00
"MOOS",10.944,0.972,2019-07-01 05:30:00
"MOOS",10.944,0.974,2019-07-01 05:45:00
"MOOS",10.944,0.973,2019-07-01 06:00:00
"MOOS",10.944,0.974,2019-07-01 06:15:00
"MOOS",10.944,0.974,2019-07-01 06:30:00
"MOOS",10.944,0.973,2019-07-01 06:45:00
"MOOS",10.944,0.973,2019-07-01 07:00:00
"MOOS",10.944,0.975,2019-07-01 07:15:00
"MOOS",10.944,0.977,2019-07-01 07:30:00
"MOOS",10.944,0.977,2019-07-01 07:45:00
"MOOS",10.944,0.978,2019-07-01 08:00:00
"MOOS",10.944,0.978,2019-07-01 08:15:00
"MOOS",10.944,0.978,2019-07-01 08:30:00
"MOOS",10.944,0.979,2019-07-01 08:45:00
"MOOS",10.944,0.982,2019-07-01 09:00:00
"MOOS",10.944,0.982,2019-07-01 09:15:00
"MOOS",10.846,0.982,2019-07-01 09:30:00
"MOOS",10.846,0.983,2019-07-01 09:45:00
"MOOS",10.846,0.985,2019-07-01 10:00:00
"MOOS",10.846,0.987,2019-07-01 10:15:00
"MOOS",10.846,0.988,2019-07-01 10:30:00
"MOOS",10.846,0.988,2019-07-01 10:45:00
"MOOS",10.846,0.99,2019-07-01 11:00:00
"MOOS",10.846,0.99,2019-07-01 11:15:00
"MOOS",10.846,0.994,2019-07-01 11:30:00
"MOOS",10.846,0.993,2019-07-01 11:45:00
"MOOS",10.846,0.995,2019-07-01 12:00:00
"MOOS",10.846,0.998,2019-07-01 12:15:00
"MOOS",10.748,0.994,2019-07-01 12:30:00
"MOOS",10.748,0.998,2019-07-01 12:45:00
"MOOS",10.748,1.002,2019-07-01 13:00:00
"MOOS",10.748,1.004,2019-07-01 13:15:00
"MOOS",10.748,1.003,2019-07-01 13:30:00
"MOOS",10.748,1.005,2019-07-01 13:45:00
"MOOS",10.748,1.001,2019-07-01 14:00:00
"MOOS",10.748,1.005,2019-07-01 14:15:00
"MOOS",10.748,1.006,2019-07-01 14:30:00
"MOOS",10.748,1.007,2019-07-01 14:45:00
"MOOS",10.748,1.008,2019-07-01 15:00:00
"MOOS",10.748,1.009,2019-07-01 15:15:00
"MOOS",10.748,1.007,2019-07-01 15:30:00
"MOOS",10.748,1.007,2019-07-01 15:45:00
"MOOS",10.748,1.009,2019-07-01 16:00:00
"MOOS",10.748,1.008,2019-07-01 16:15:00
"MOOS",10.748,1.011,2019-07-01 16:30:00
"MOOS",10.748,1.009,2019-07-01 16:45:00
"MOOS",10.748,1.01,2019-07-01 17:00:00
"MOOS",10.748,1.011,2019-07-01 17:15:00
"MOOS",10.748,1.011,2019-07-01 17:30:00
"MOOS",10.748,1.01,2019-07-01 17:45:00
"MOOS",10.748,1.012,2019-07-01 18:00:00
"MOOS",10.748,1.011,2019-07-01 18:15:00
"MOOS",10.748,1.01,2019-07-01 18:30:00
"MOOS",10.748,1.012,2019-07-01 18:45:00
"MOOS",10.748,1.011,2019-07-01 19:00:00
"MOOS",10.748,1.012,2019-07-01 19:15:00
"MOOS",10.748,1.011,2019-07-01 19:30:00
"MOOS",10.748,1.01,2019-07-01 19:45:00
"MOOS",10.748,1.013,2019-07-01 20:00:00
"MOOS",10.748,1.014,2019-07-01 20:15:00
"MOOS",10.748,1.012,2019-07-01 20:30:00
"MOOS",10.748,1.011,2019-07-01 20:45:00
"MOOS",10.748,1.013,2019-07-01 21:00:00
"MOOS",10.748,1.011,2019-07-01 21:15:00
"MOOS",10.748,1.013,2019-07-01 21:30:00
"MOOS",10.748,1.012,2019-07-01 21:45:00
"MOOS",10.748,1.009,2019-07-01 22:00:00
"MOOS",10.748,1.01,2019-07-01 22:15:00
"MOOS",10.748,1.009,2019-07-01 22:30:00
"MOOS",10.748,1.011,2019-07-01 22:45:00
"MOOS",10.748,1.008,2019-07-01 23:00:00
"MOOS",10.748,1.008,2019-07-01 23:15:00
"MOOS",10.748,1.005,2019-07-01 23:30:00
"MOOS",10.748,1.006,2019-07-01 23:45:00
"MOOS",10.748,1.005,2019-07-02 00:00:00
"MOOS",10.748,1.006,2019-07-02 00:15:00
"MOOS",10.748,1.006,2019-07-02 00:30:00
"MOOS",10.748,1.005,2019-07-02 00:45:00
"MOOS",10.748,1.004,2019-07-02 01:00:00
"MOOS",10.748,1.004,2019-07-02 01:15:00
"MOOS",10.748,1.004,2019-07-02 01:30:00
"MOOS",10.748,1.003,2019-07-02 01:45:00
"MOOS",10.748,1.004,2019-07-02 02:00:00
"MOOS",10.748,1.002,2019-07-02 02:15:00
"MOOS",10.748,1.004,2019-07-02 02:30:00
"MOOS",10.748,1.001,2019-07-02 02:45:00
"MOOS",10.748,1.002,2019-07-02 03:00:00
"MOOS",10.748,1.002,2019-07-02 03:15:00
"MOOS",10.748,0.999,2019-07-02 03:30:00
"MOOS",10.748,1.002,2019-07-02 03:45:00
"MOOS",10.651,0.997,2019-07-02 04:00:00
"MOOS",10.651,0.998,2019-07-02 04:15:00
"MOOS",10.651,0.997,2019-07-02 04:30:00
"MOOS",10.651,0.997,2019-07-02 04:45:00
"MOOS",10.651,0.995,2019-07-02 05:00:00
"MOOS",10.651,0.996,2019-07-02 05:15:00
"MOOS",10.651,0.995,2019-07-02 05:30:00
"MOOS",10.651,0.995,2019-07-02 05:45:00
"MOOS",10.651,0.996,2019-07-02 06:00:00
"MOOS",10.651,0.995,2019-07-02 06:15:00
"MOOS",10.553,0.995,2019-07-02 06:30:00
"MOOS",10.553,0.994,2019-07-02 06:45:00
"MOOS",10.553,0.994,2019-07-02 07:00:00
"MOOS",10.553,0.992,2019-07-02 07:15:00
"MOOS",10.553,0.994,2019-07-02 07:30:00
"MOOS",10.553,0.994,2019-07-02 07:45:00
"MOOS",10.553,0.994,2019-07-02 08:00:00
"MOOS",10.455,0.992,2019-07-02 08:15:00
"MOOS",10.455,0.991,2019-07-02 08:30:00
"MOOS",10.455,0.993,2019-07-02 08:45:00
"MOOS",10.455,0.991,2019-07-02 09:00:00
"MOOS",10.455,0.991,2019-07-02 09:15:00
"MOOS",10.455,0.991,2019-07-02 09:30:00
"MOOS",10.455,0.992,2019-07-02 09:45:00
"MOOS",10.357,0.989,2019-07-02 10:00:00
"MOOS",10.357,0.988,2019-07-02 10:15:00
"MOOS",10.357,0.988,2019-07-02 10:30:00
"MOOS",10.357,0.989,2019-07-02 10:45:00
"MOOS",10.357,0.99,2019-07-02 11:00:00
"MOOS",10.357,0.988,2019-07-02 11:15:00
"MOOS",10.357,0.987,2019-07-02 11:30:00
"MOOS",10.259,0.989,2019-07-02 11:45:00
"MOOS",10.259,0.988,2019-07-02 12:00:00
"MOOS",10.259,0.985,2019-07-02 12:15:00
"MOOS",10.259,0.985,2019-07-02 12:30:00
"MOOS",10.259,0.988,2019-07-02 12:45:00
"MOOS",10.259,0.989,2019-07-02 13:00:00
"MOOS",10.259,0.988,2019-07-02 13:15:00
"MOOS",10.259,0.984,2019-07-02 13:30:00
"MOOS",10.161,0.983,2019-07-02 13:45:00
"MOOS",10.161,0.985,2019-07-02 14:00:00
"MOOS",10.161,0.984,2019-07-02 14:15:00
"MOOS",10.161,0.983,2019-07-02 14:30:00
"MOOS",10.161,0.986,2019-07-02 14:45:00
"MOOS",10.161,0.987,2019-07-02 15:00:00
"MOOS",10.161,0.987,2019-07-02 15:15:00
"MOOS",10.161,0.987,2019-07-02 15:30:00
"MOOS",10.161,0.987,2019-07-02 15:45:00
"MOOS",10.161,0.984,2019-07-02 16:00:00
"MOOS",10.161,0.986,2019-07-02 16:15:00
"MOOS",10.161,0.986,2019-07-02 16:30:00
"MOOS",10.161,0.984,2019-07-02 16:45:00
"MOOS",10.161,0.984,2019-07-02 17:00:00
"MOOS",10.161,0.985,2019-07-02 17:15:00
"MOOS",10.161,0.985,2019-07-02 17:30:00
"MOOS",10.161,0.986,2019-07-02 17:45:00
"MOOS",10.161,0.985,2019-07-02 18:00:00
"MOOS",10.161,0.983,2019-07-02 18:15:00
"MOOS",10.161,0.983,2019-07-02 18:30:00
"MOOS",10.161,0.985,2019-07-02 18:45:00
"MOOS",10.161,0.984,2019-07-02 19:00:00
"MOOS",10.161,0.984,2019-07-02 19:15:00
"MOOS",10.161,0.984,2019-07-02 19:30:00
"MOOS",10.161,0.985,2019-07-02 19:45:00
"MOOS",10.161,0.986,2019-07-02 20:00:00
"MOOS",10.259,0.985,2019-07-02 20:15:00
"MOOS",10.259,0.986,2019-07-02 20:30:00
"MOOS",10.259,0.987,2019-07-02 20:45:00
"MOOS",10.259,0.985,2019-07-02 21:00:00
"MOOS",10.259,0.986,2019-07-02 21:15:00
"MOOS",10.259,0.985,2019-07-02 21:30:00
"MOOS",10.259,0.985,2019-07-02 21:45:00
"MOOS",10.259,0.986,2019-07-02 22:00:00
"MOOS",10.259,0.985,2019-07-02 22:15:00
"MOOS",10.259,0.989,2019-07-02 22:30:00
"MOOS",10.259,0.986,2019-07-02 22:45:00
"MOOS",10.259,0.987,2019-07-02 23:00:00
"MOOS",10.259,0.983,2019-07-02 23:15:00
"MOOS",10.259,0.983,2019-07-02 23:30:00
"MOOS",10.259,0.984,2019-07-02 23:45:00
"MOOS",10.259,0.984,2019-07-03 00:00:00
"MOOS",10.259,0.982,2019-07-03 00:15:00
"MOOS",10.259,0.982,2019-07-03 00:30:00
"MOOS",10.259,0.983,2019-07-03 00:45:00
"MOOS",10.259,0.983,2019-07-03 01:00:00
"MOOS",10.259,0.984,2019-07-03 01:15:00
"MOOS",10.259,0.981,2019-07-03 01:30:00
"MOOS",10.259,0.98,2019-07-03 01:45:00
"MOOS",10.357,0.983,2019-07-03 02:00:00
"MOOS",10.357,0.981,2019-07-03 02:15:00
"MOOS",10.357,0.982,2019-07-03 02:30:00
"MOOS",10.357,0.982,2019-07-03 02:45:00
"MOOS",10.357,0.981,2019-07-03 03:00:00
"MOOS",10.357,0.979,2019-07-03 03:15:00
"MOOS",10.357,0.981,2019-07-03 03:30:00
"MOOS",10.357,0.979,2019-07-03 03:45:00
"MOOS",10.357,0.978,2019-07-03 04:00:00
"MOOS",10.357,0.978,2019-07-03 04:15:00
"MOOS",10.357,0.979,2019-07-03 04:30:00
"MOOS",10.357,0.979,2019-07-03 04:45:00
"MOOS",10.357,0.977,2019-07-03 05:00:00
"MOOS",10.357,0.977,2019-07-03 05:15:00
"MOOS",10.357,0.979,2019-07-03 05:30:00
"MOOS",10.357,0.979,2019-07-03 05:45:00
"MOOS",10.259,0.975,2019-07-03 06:00:00
"MOOS",10.259,0.977,2019-07-03 06:15:00
"MOOS",10.259,0.978,2019-07-03 06:30:00
"MOOS",10.259,0.974,2019-07-03 06:45:00
"MOOS",10.259,0.974,2019-07-03 07:00:00
"MOOS",10.259,0.974,2019-07-03 07:15:00
"MOOS",10.259,0.974,2019-07-03 07:30:00
"MOOS",10.259,0.975,2019-07-03 07:45:00
"MOOS",10.259,0.972,2019-07-03 08:00:00
"MOOS",10.259,0.974,2019-07-03 08:15:00
"MOOS",10.259,0.973,2019-07-03 08:30:00
"MOOS",10.259,0.97,2019-07-03 08:45:00
"MOOS",10.259,0.971,2019-07-03 09:00:00
"MOOS",10.259,0.971,2019-07-03 09:15:00
"MOOS",10.259,0.969,2019-07-03 09:30:00
"MOOS",10.259,0.973,2019-07-03 09:45:00
"MOOS",10.161,0.969,2019-07-03 10:00:00
"MOOS",10.161,0.971,2019-07-03 10:15:00
"MOOS",10.161,0.968,2019-07-03 10:30:00
"MOOS",10.161,0.967,2019-07-03 10:45:00
"MOOS",10.161,0.968,2019-07-03 11:00:00
"MOOS",10.161,0.969,2019-07-03 11:15:00
"MOOS",10.161,0.968,2019-07-03 11:30:00
"MOOS",10.161,0.968,2019-07-03 11:45:00
"MOOS",10.161,0.969,2019-07-03 12:00:00
"MOOS",10.161,0.969,2019-07-03 12:15:00
"MOOS",10.161,0.971,2019-07-03 12:30:00
"MOOS",10.161,0.969,2019-07-03 12:45:00
"MOOS",10.161,0.969,2019-07-03 13:00:00
"MOOS",10.063,0.968,2019-07-03 13:15:00
"MOOS",10.063,0.972,2019-07-03 13:30:00
"MOOS",10.063,0.968,2019-07-03 13:45:00
"MOOS",10.063,0.969,2019-07-03 14:00:00
"MOOS",10.063,0.969,2019-07-03 14:15:00
"MOOS",10.063,0.969,2019-07-03 14:30:00
"MOOS",10.063,0.97,2019-07-03 14:45:00
"MOOS",10.063,0.969,2019-07-03 15:00:00
"MOOS",10.063,0.969,2019-07-03 15:15:00
"MOOS",10.063,0.969,2019-07-03 15:30:00
"MOOS",10.063,0.969,2019-07-03 15:45:00
"MOOS",10.063,0.967,2019-07-03 16:00:00
"MOOS",10.063,0.969,2019-07-03 16:15:00
"MOOS",10.063,0.969,2019-07-03 16:30:00
"MOOS",10.063,0.968,2019-07-03 16:45:00
"MOOS",10.161,0.968,2019-07-03 17:00:00
"MOOS",10.161,0.97,2019-07-03 17:15:00
"MOOS",10.161,0.968,2019-07-03 17:30:00
"MOOS",10.161,0.967,2019-07-03 17:45:00
"MOOS",10.161,0.968,2019-07-03 18:00:00
"MOOS",10.161,0.968,2019-07-03 18:15:00
"MOOS",10.161,0.968,2019-07-03 18:30:00
"MOOS",10.161,0.968,2019-07-03 18:45:00
"MOOS",10.161,0.968,2019-07-03 19:00:00
"MOOS",10.161,0.967,2019-07-03 19:15:00
"MOOS",10.161,0.97,2019-07-03 19:30:00
"MOOS",10.161,0.969,2019-07-03 19:45:00
"MOOS",10.161,0.968,2019-07-03 20:00:00
"MOOS",10.259,0.968,2019-07-03 20:15:00
"MOOS",10.259,0.97,2019-07-03 20:30:00
"MOOS",10.259,0.971,2019-07-03 20:45:00
"MOOS",10.259,0.971,2019-07-03 21:00:00
"MOOS",10.259,0.97,2019-07-03 21:15:00
"MOOS",10.259,0.971,2019-07-03 21:30:00
"MOOS",10.259,0.971,2019-07-03 21:45:00
"MOOS",10.259,0.969,2019-07-03 22:00:00
"MOOS",10.259,0.97,2019-07-03 22:15:00
"MOOS",10.357,0.972,2019-07-03 22:30:00
"MOOS",10.357,0.97,2019-07-03 22:45:00
"MOOS",10.357,0.971,2019-07-03 23:00:00
"MOOS",10.357,0.97,2019-07-03 23:15:00
"MOOS",10.357,0.971,2019-07-03 23:30:00
