"","number","DateTimeGMT","WaterLevelmeters","DateTime","name","Site","Date","Time","Method","VolSlugml","Batch","MeasuredQ_Ls","Notes","pred.moose1.Q"
"181",181,"6/2/18 9:00",166.563,2018-06-02 09:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1408.69164243313,NA,1396.94017421373
"182",182,"6/2/18 9:30",166.561,2018-06-02 09:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1408.65183610603,NA,1390.23881952069
"183",183,"6/2/18 10:00",166.564,2018-06-02 10:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1408.61202977892,NA,1400.29085156019
"184",184,"6/2/18 10:30",166.563,2018-06-02 10:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1408.57222345182,NA,1396.94017421373
"185",185,"6/2/18 11:00",166.561,2018-06-02 11:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1408.53241712472,NA,1390.23881952069
"186",186,"6/2/18 11:30",166.562,2018-06-02 11:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1408.49261079761,NA,1393.58949686727
"187",187,"6/2/18 12:00",166.56,2018-06-02 12:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1408.45280447051,NA,1386.88814217423
"188",188,"6/2/18 12:30",166.561,2018-06-02 12:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1408.4129981434,NA,1390.23881952069
"189",189,"6/2/18 13:00",166.561,2018-06-02 13:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1408.3731918163,NA,1390.23881952069
"190",190,"6/2/18 13:30",166.558,2018-06-02 13:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1408.3333854892,NA,1380.18678748119
"191",191,"6/2/18 14:00",166.556,2018-06-02 14:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1408.29357916209,NA,1373.48543278815
"192",192,"6/2/18 14:30",166.562,2018-06-02 14:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1408.25377283499,NA,1393.58949686727
"193",193,"6/2/18 15:00",166.554,2018-06-02 15:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1408.21396650789,NA,1366.78407809511
"194",194,"6/2/18 15:30",166.558,2018-06-02 15:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1408.17416018079,NA,1380.18678748119
"195",195,"6/2/18 16:00",166.558,2018-06-02 16:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1408.13435385368,NA,1380.18678748119
"196",196,"6/2/18 16:30",166.555,2018-06-02 16:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1408.09454752657,NA,1370.13475544169
"197",197,"6/2/18 17:00",166.557,2018-06-02 17:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1408.05474119948,NA,1376.83611013461
"198",198,"6/2/18 17:30",166.562,2018-06-02 17:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1408.01493487237,NA,1393.58949686727
"199",199,"6/2/18 18:00",166.56,2018-06-02 18:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1407.97512854526,NA,1386.88814217423
"200",200,"6/2/18 18:30",166.559,2018-06-02 18:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1407.93532221817,NA,1383.53746482765
"201",201,"6/2/18 19:00",166.558,2018-06-02 19:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1407.89551589106,NA,1380.18678748119
"202",202,"6/2/18 19:30",166.558,2018-06-02 19:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1407.85570956395,NA,1380.18678748119
"203",203,"6/2/18 20:00",166.559,2018-06-02 20:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1407.81590323686,NA,1383.53746482765
"204",204,"6/2/18 20:30",166.559,2018-06-02 20:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1407.77609690974,NA,1383.53746482765
"205",205,"6/2/18 21:00",166.556,2018-06-02 21:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1407.73629058264,NA,1373.48543278815
"206",206,"6/2/18 21:30",166.557,2018-06-02 21:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1407.69648425554,NA,1376.83611013461
"207",207,"6/2/18 22:00",166.556,2018-06-02 22:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1407.65667792844,NA,1373.48543278815
"208",208,"6/2/18 22:30",166.557,2018-06-02 22:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1407.61687160134,NA,1376.83611013461
"209",209,"6/2/18 23:00",166.558,2018-06-02 23:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1407.57706527423,NA,1380.18678748119
"210",210,"6/2/18 23:30",166.555,2018-06-02 23:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1407.53725894713,NA,1370.13475544169
"211",211,"6/3/18 0:00",166.555,2018-06-03 00:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1407.49745262002,NA,1370.13475544169
"212",212,"6/3/18 0:30",166.552,2018-06-03 00:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1407.45764629292,NA,1360.08272340207
"213",213,"6/3/18 1:00",166.555,2018-06-03 01:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1407.41783996582,NA,1370.13475544169
"214",214,"6/3/18 1:30",166.553,2018-06-03 01:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1407.37803363871,NA,1363.43340074865
"215",215,"6/3/18 2:00",166.545,2018-06-03 02:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1407.33822731161,NA,1336.62798197649
"216",216,"6/3/18 2:30",166.553,2018-06-03 02:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1407.29842098451,NA,1363.43340074865
"217",217,"6/3/18 3:00",166.55,2018-06-03 03:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1407.25861465741,NA,1353.38136870915
"218",218,"6/3/18 3:30",166.552,2018-06-03 03:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1407.2188083303,NA,1360.08272340207
"219",219,"6/3/18 4:00",166.557,2018-06-03 04:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1407.1790020032,NA,1376.83611013461
"220",220,"6/3/18 4:30",166.557,2018-06-03 04:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1407.13919567609,NA,1376.83611013461
"221",221,"6/3/18 5:00",166.562,2018-06-03 05:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1407.09938934899,NA,1393.58949686727
"222",222,"6/3/18 5:30",166.567,2018-06-03 05:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1407.05958302189,NA,1410.34288359981
"223",223,"6/3/18 6:00",166.57,2018-06-03 06:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1407.01977669479,NA,1420.39491563919
"224",224,"6/3/18 6:30",166.57,2018-06-03 06:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1406.97997036768,NA,1420.39491563919
"225",225,"6/3/18 7:00",166.568,2018-06-03 07:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1406.94016404058,NA,1413.69356094627
"226",226,"6/3/18 7:30",166.571,2018-06-03 07:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1406.90035771347,NA,1423.74559298577
"227",227,"6/3/18 8:00",166.573,2018-06-03 08:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1406.86055138636,NA,1430.44694767881
"228",228,"6/3/18 8:30",166.57,2018-06-03 08:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1406.82074505927,NA,1420.39491563919
"229",229,"6/3/18 9:00",166.575,2018-06-03 09:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1406.78093873216,NA,1437.14830237173
"230",230,"6/3/18 9:30",166.572,2018-06-03 09:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1406.74113240506,NA,1427.09627033235
"231",231,"6/3/18 10:00",166.574,2018-06-03 10:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1406.70132607795,NA,1433.79762502539
"232",232,"6/3/18 10:30",166.575,2018-06-03 10:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1406.66151975086,NA,1437.14830237173
"233",233,"6/3/18 11:00",166.578,2018-06-03 11:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1406.62171342375,NA,1447.20033441135
"234",234,"6/3/18 11:30",166.566,2018-06-03 11:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1406.58190709664,NA,1406.99220625323
"235",235,"6/3/18 12:00",166.573,2018-06-03 12:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1406.54210076955,NA,1430.44694767881
"236",236,"6/3/18 12:30",166.572,2018-06-03 12:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1406.50229444244,NA,1427.09627033235
"237",237,"6/3/18 13:00",166.568,2018-06-03 13:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1406.46248811533,NA,1413.69356094627
"238",238,"6/3/18 13:30",166.57,2018-06-03 13:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1406.42268178823,NA,1420.39491563919
"239",239,"6/3/18 14:00",166.568,2018-06-03 14:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1406.38287546112,NA,1413.69356094627
"240",240,"6/3/18 14:30",166.571,2018-06-03 14:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1406.34306913402,NA,1423.74559298577
"241",241,"6/3/18 15:00",166.568,2018-06-03 15:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1406.30326280692,NA,1413.69356094627
"242",242,"6/3/18 15:30",166.567,2018-06-03 15:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1406.26345647981,NA,1410.34288359981
"243",243,"6/3/18 16:00",166.566,2018-06-03 16:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1406.22365015271,NA,1406.99220625323
"244",244,"6/3/18 16:30",166.565,2018-06-03 16:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1406.18384382561,NA,1403.64152890677
"245",245,"6/3/18 17:00",166.562,2018-06-03 17:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1406.1440374985,NA,1393.58949686727
"246",246,"6/3/18 17:30",166.57,2018-06-03 17:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1406.1042311714,NA,1420.39491563919
"247",247,"6/3/18 18:00",166.566,2018-06-03 18:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1406.0644248443,NA,1406.99220625323
"248",248,"6/3/18 18:30",166.563,2018-06-03 18:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1406.0246185172,NA,1396.94017421373
"249",249,"6/3/18 19:00",166.566,2018-06-03 19:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1405.98481219009,NA,1406.99220625323
"250",250,"6/3/18 19:30",166.563,2018-06-03 19:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1405.94500586299,NA,1396.94017421373
"251",251,"6/3/18 20:00",166.565,2018-06-03 20:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1405.90519953589,NA,1403.64152890677
"252",252,"6/3/18 20:30",166.564,2018-06-03 20:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1405.86539320878,NA,1400.29085156019
"253",253,"6/3/18 21:00",166.562,2018-06-03 21:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1405.82558688168,NA,1393.58949686727
"254",254,"6/3/18 21:30",166.559,2018-06-03 21:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1405.78578055457,NA,1383.53746482765
"255",255,"6/3/18 22:00",166.56,2018-06-03 22:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1405.74597422747,NA,1386.88814217423
"256",256,"6/3/18 22:30",166.562,2018-06-03 22:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1405.70616790037,NA,1393.58949686727
"257",257,"6/3/18 23:00",166.558,2018-06-03 23:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1405.66636157327,NA,1380.18678748119
"258",258,"6/3/18 23:30",166.558,2018-06-03 23:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1405.62655524616,NA,1380.18678748119
"259",259,"6/4/18 0:00",166.555,2018-06-04 00:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1405.58674891906,NA,1370.13475544169
"260",260,"6/4/18 0:30",166.553,2018-06-04 00:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1405.54694259196,NA,1363.43340074865
"261",261,"6/4/18 1:00",166.549,2018-06-04 01:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1405.50713626485,NA,1350.03069136268
"262",262,"6/4/18 1:30",166.549,2018-06-04 01:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1405.46732993775,NA,1350.03069136268
"263",263,"6/4/18 2:00",166.547,2018-06-04 02:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1405.42752361064,NA,1343.32933666953
"264",264,"6/4/18 2:30",166.548,2018-06-04 02:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1405.38771728354,NA,1346.68001401611
"265",265,"6/4/18 3:00",166.548,2018-06-04 03:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1405.34791095644,NA,1346.68001401611
"266",266,"6/4/18 3:30",166.546,2018-06-04 03:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1405.30810462933,NA,1339.97865932307
"267",267,"6/4/18 4:00",166.541,2018-06-04 04:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1405.26829830223,NA,1323.22527259053
"268",268,"6/4/18 4:30",166.544,2018-06-04 04:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1405.22849197512,NA,1333.27730463014
"269",269,"6/4/18 5:00",166.548,2018-06-04 05:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1405.18868564802,NA,1346.68001401611
"270",270,"6/4/18 5:30",166.546,2018-06-04 05:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1405.14887932091,NA,1339.97865932307
"271",271,"6/4/18 6:00",166.548,2018-06-04 06:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1405.10907299379,NA,1346.68001401611
"272",272,"6/4/18 6:30",166.544,2018-06-04 06:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1405.06926666669,NA,1333.27730463014
"273",273,"6/4/18 7:00",166.545,2018-06-04 07:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1405.02946033958,NA,1336.62798197649
"274",274,"6/4/18 7:30",166.545,2018-06-04 07:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1404.98965401247,NA,1336.62798197649
"275",275,"6/4/18 8:00",166.544,2018-06-04 08:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1404.94984768534,NA,1333.27730463014
"276",276,"6/4/18 8:30",166.543,2018-06-04 08:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1404.91004135823,NA,1329.92662728357
"277",277,"6/4/18 9:00",166.545,2018-06-04 09:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1404.87023503113,NA,1336.62798197649
"278",278,"6/4/18 9:30",166.545,2018-06-04 09:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1404.83042870401,NA,1336.62798197649
"279",279,"6/4/18 10:00",166.542,2018-06-04 10:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1404.7906223769,NA,1326.57594993711
"280",280,"6/4/18 10:30",166.544,2018-06-04 10:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1404.75081604979,NA,1333.27730463014
"281",281,"6/4/18 11:00",166.542,2018-06-04 11:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1404.71100972267,NA,1326.57594993711
"282",282,"6/4/18 11:30",166.543,2018-06-04 11:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1404.67120339558,NA,1329.92662728357
"283",283,"6/4/18 12:00",166.541,2018-06-04 12:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1404.63139706845,NA,1323.22527259053
"284",284,"6/4/18 12:30",166.543,2018-06-04 12:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1404.59159074135,NA,1329.92662728357
"285",285,"6/4/18 13:00",166.54,2018-06-04 13:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1404.55178441424,NA,1319.87459524407
"286",286,"6/4/18 13:30",166.541,2018-06-04 13:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1404.51197808712,NA,1323.22527259053
"287",287,"6/4/18 14:00",166.542,2018-06-04 14:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1404.47217176002,NA,1326.57594993711
"288",288,"6/4/18 14:30",166.54,2018-06-04 14:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1404.4323654329,NA,1319.87459524407
"289",289,"6/4/18 15:00",166.537,2018-06-04 15:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1404.3925591058,NA,1309.82256320457
"290",290,"6/4/18 15:30",166.531,2018-06-04 15:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1404.35275277867,NA,1289.71849912545
"291",291,"6/4/18 16:00",166.539,2018-06-04 16:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1404.31294645156,NA,1316.52391789749
"292",292,"6/4/18 16:30",166.536,2018-06-04 16:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1404.27314012446,NA,1306.47188585799
"293",293,"6/4/18 17:00",166.539,2018-06-04 17:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1404.23333379733,NA,1316.52391789749
"294",294,"6/4/18 17:30",166.543,2018-06-04 17:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1404.19352747023,NA,1329.92662728357
"295",295,"6/4/18 18:00",166.543,2018-06-04 18:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1404.15372114312,NA,1329.92662728357
"296",296,"6/4/18 18:30",166.543,2018-06-04 18:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1404.11391481601,NA,1329.92662728357
"297",297,"6/4/18 19:00",166.542,2018-06-04 19:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1404.07410848889,NA,1326.57594993711
"298",298,"6/4/18 19:30",166.543,2018-06-04 19:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1404.03430216179,NA,1329.92662728357
"299",299,"6/4/18 20:00",166.542,2018-06-04 20:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1403.99449583467,NA,1326.57594993711
"300",300,"6/4/18 20:30",166.543,2018-06-04 20:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1403.95468950755,NA,1329.92662728357
"301",301,"6/4/18 21:00",166.543,2018-06-04 21:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1403.91488318044,NA,1329.92662728357
"302",302,"6/4/18 21:30",166.541,2018-06-04 21:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1403.87507685334,NA,1323.22527259053
"303",303,"6/4/18 22:00",166.54,2018-06-04 22:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1403.83527052623,NA,1319.87459524407
"304",304,"6/4/18 22:30",166.539,2018-06-04 22:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1403.79546419913,NA,1316.52391789749
"305",305,"6/4/18 23:00",166.539,2018-06-04 23:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1403.755657872,NA,1316.52391789749
"306",306,"6/4/18 23:30",166.536,2018-06-04 23:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1403.71585154489,NA,1306.47188585799
"307",307,"6/5/18 0:00",166.535,2018-06-05 00:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1403.67604521779,NA,1303.12120851153
"308",308,"6/5/18 0:30",166.537,2018-06-05 00:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1403.63623889066,NA,1309.82256320457
"309",309,"6/5/18 1:00",166.536,2018-06-05 01:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1403.59643256355,NA,1306.47188585799
"310",310,"6/5/18 1:30",166.535,2018-06-05 01:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1403.55662623645,NA,1303.12120851153
"311",311,"6/5/18 2:00",166.533,2018-06-05 02:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1403.51681990934,NA,1296.41985381849
"312",312,"6/5/18 2:30",166.532,2018-06-05 02:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1403.47701358222,NA,1293.06917647202
"313",313,"6/5/18 3:00",166.53,2018-06-05 03:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1403.43720725511,NA,1286.36782177899
"314",314,"6/5/18 3:30",166.532,2018-06-05 03:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1403.397400928,NA,1293.06917647202
"315",315,"6/5/18 4:00",166.532,2018-06-05 04:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1403.3575946009,NA,1293.06917647202
"316",316,"6/5/18 4:30",166.531,2018-06-05 04:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1403.31778827379,NA,1289.71849912545
"317",317,"6/5/18 5:00",166.53,2018-06-05 05:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1403.27798194667,NA,1286.36782177899
"318",318,"6/5/18 5:30",166.531,2018-06-05 05:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1403.23817561956,NA,1289.71849912545
"319",319,"6/5/18 6:00",166.53,2018-06-05 06:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1403.19836929245,NA,1286.36782177899
"320",320,"6/5/18 6:30",166.532,2018-06-05 06:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1403.15856296533,NA,1293.06917647202
"321",321,"6/5/18 7:00",166.532,2018-06-05 07:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1403.11875663822,NA,1293.06917647202
"322",322,"6/5/18 7:30",166.533,2018-06-05 07:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1403.07895031111,NA,1296.41985381849
"323",323,"6/5/18 8:00",166.527,2018-06-05 08:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1403.03914398399,NA,1276.31578973937
"324",324,"6/5/18 8:30",166.528,2018-06-05 08:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1402.99933765688,NA,1279.66646708595
"325",325,"6/5/18 9:00",166.529,2018-06-05 09:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1402.95953132978,NA,1283.01714443241
"326",326,"6/5/18 9:30",166.531,2018-06-05 09:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1402.91972500265,NA,1289.71849912545
"327",327,"6/5/18 10:00",166.528,2018-06-05 10:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1402.87991867554,NA,1279.66646708595
"328",328,"6/5/18 10:30",166.53,2018-06-05 10:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1402.84011234844,NA,1286.36782177899
"329",329,"6/5/18 11:00",166.529,2018-06-05 11:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1402.80030602133,NA,1283.01714443241
"330",330,"6/5/18 11:30",166.53,2018-06-05 11:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1402.76049969422,NA,1286.36782177899
"331",331,"6/5/18 12:00",166.531,2018-06-05 12:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1402.7206933671,NA,1289.71849912545
"332",332,"6/5/18 12:30",166.534,2018-06-05 12:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1402.68088703999,NA,1299.77053116495
"333",333,"6/5/18 13:00",166.531,2018-06-05 13:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1402.64108071288,NA,1289.71849912545
"334",334,"6/5/18 13:30",166.533,2018-06-05 13:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1402.60127438578,NA,1296.41985381849
"335",335,"6/5/18 14:00",166.534,2018-06-05 14:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1402.56146805865,NA,1299.77053116495
"336",336,"6/5/18 14:30",166.531,2018-06-05 14:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1402.52166173155,NA,1289.71849912545
"337",337,"6/5/18 15:00",166.53,2018-06-05 15:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1402.48185540444,NA,1286.36782177899
"338",338,"6/5/18 15:30",166.527,2018-06-05 15:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1402.44204907733,NA,1276.31578973937
"339",339,"6/5/18 16:00",166.529,2018-06-05 16:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1402.40224275021,NA,1283.01714443241
"340",340,"6/5/18 16:30",166.53,2018-06-05 16:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1402.3624364231,NA,1286.36782177899
"341",341,"6/5/18 17:00",166.53,2018-06-05 17:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1402.32263009599,NA,1286.36782177899
"342",342,"6/5/18 17:30",166.533,2018-06-05 17:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1402.28282376887,NA,1296.41985381849
"343",343,"6/5/18 18:00",166.533,2018-06-05 18:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1402.24301744177,NA,1296.41985381849
"344",344,"6/5/18 18:30",166.54,2018-06-05 18:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1402.20321111466,NA,1319.87459524407
"345",345,"6/5/18 19:00",166.529,2018-06-05 19:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1402.16340478755,NA,1283.01714443241
"346",346,"6/5/18 19:30",166.534,2018-06-05 19:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1402.12359846043,NA,1299.77053116495
"347",347,"6/5/18 20:00",166.532,2018-06-05 20:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1402.08379213332,NA,1293.06917647202
"348",348,"6/5/18 20:30",166.531,2018-06-05 20:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1402.04398580621,NA,1289.71849912545
"349",349,"6/5/18 21:00",166.532,2018-06-05 21:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1402.00417947911,NA,1293.06917647202
"350",350,"6/5/18 21:30",166.534,2018-06-05 21:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1401.964373152,NA,1299.77053116495
"351",351,"6/5/18 22:00",166.533,2018-06-05 22:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1401.92456682488,NA,1296.41985381849
"352",352,"6/5/18 22:30",166.531,2018-06-05 22:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1401.88476049777,NA,1289.71849912545
"353",353,"6/5/18 23:00",166.527,2018-06-05 23:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1401.84495417066,NA,1276.31578973937
"354",354,"6/5/18 23:30",166.531,2018-06-05 23:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1401.80514784356,NA,1289.71849912545
"355",355,"6/6/18 0:00",166.531,2018-06-06 00:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1401.76534151643,NA,1289.71849912545
"356",356,"6/6/18 0:30",166.531,2018-06-06 00:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1401.72553518932,NA,1289.71849912545
"357",357,"6/6/18 1:00",166.527,2018-06-06 01:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1401.6857288622,NA,1276.31578973937
"358",358,"6/6/18 1:30",166.529,2018-06-06 01:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1401.64592253511,NA,1283.01714443241
"359",359,"6/6/18 2:00",166.532,2018-06-06 02:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1401.60611620799,NA,1293.06917647202
"360",360,"6/6/18 2:30",166.527,2018-06-06 02:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1401.56630988088,NA,1276.31578973937
"361",361,"6/6/18 3:00",166.534,2018-06-06 03:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1401.52650355377,NA,1299.77053116495
"362",362,"6/6/18 3:30",166.529,2018-06-06 03:30:00,"Moose1",NA,NA,NA,NA,1000,NA,1401.48669722665,NA,1283.01714443241
"363",363,"6/6/18 4:00",166.533,2018-06-06 04:00:00,"Moose1",NA,NA,NA,NA,1000,NA,1401.44689089954,NA,1296.41985381849
