"Site.x","DateTime","MeanDischarge"
"MOOS",2020-07-19 07:00:00,1141.83603544207
"MOOS",2020-07-19 07:15:00,1139.66492530017
"MOOS",2020-07-19 07:30:00,1137.49381515825
"MOOS",2020-07-19 07:45:00,1135.32270501636
"MOOS",2020-07-19 08:00:00,1134.23714994539
"MOOS",2020-07-19 08:15:00,1132.06603980348
"MOOS",2020-07-19 08:30:00,1130.98048473251
"MOOS",2020-07-19 08:45:00,1130.04460136904
"MOOS",2020-07-19 09:00:00,1128.95904629807
"MOOS",2020-07-19 09:15:00,1126.0206510595
"MOOS",2020-07-19 09:30:00,1126.17032276696
"MOOS",2020-07-19 09:45:00,1123.06332926157
"MOOS",2020-07-19 10:00:00,1122.2960441649
"MOOS",2020-07-19 10:15:00,1119.33872236697
"MOOS",2020-07-19 10:30:00,1117.6355539068
"MOOS",2020-07-19 10:45:00,1117.16761222505
"MOOS",2020-07-19 11:00:00,1116.23172886156
"MOOS",2020-07-19 11:15:00,1114.52856040139
"MOOS",2020-07-19 11:30:00,1113.91094701219
"MOOS",2020-07-19 11:45:00,1114.52856040139
"MOOS",2020-07-19 12:00:00,1111.27189518855
"MOOS",2020-07-19 12:15:00,1109.10078504663
"MOOS",2020-07-19 12:30:00,1106.78000319724
"MOOS",2020-07-19 12:45:00,1106.46173322298
"MOOS",2020-07-19 13:00:00,1106.46173322298
"MOOS",2020-07-19 13:15:00,1106.76107663791
"MOOS",2020-07-19 13:30:00,1104.90823647028
"MOOS",2020-07-19 13:45:00,1103.67300969186
"MOOS",2020-07-19 14:00:00,1099.94840279725
"MOOS",2020-07-19 14:15:00,1099.94840279725
"MOOS",2020-07-19 14:30:00,1101.18362957567
"MOOS",2020-07-19 14:45:00,1098.8628477263
"MOOS",2020-07-19 15:00:00,1097.01000755867
"MOOS",2020-07-19 15:15:00,1095.92445248771
"MOOS",2020-07-19 15:30:00,1095.45651080598
"MOOS",2020-07-19 15:45:00,1094.68922570928
"MOOS",2020-07-19 16:00:00,1092.66778727486
"MOOS",2020-07-19 16:15:00,1092.66778727486
"MOOS",2020-07-19 16:30:00,1093.28540066406
"MOOS",2020-07-19 16:45:00,1090.49667713293
"MOOS",2020-07-19 17:00:00,1090.49667713293
"MOOS",2020-07-19 17:15:00,1088.32556699103
"MOOS",2020-07-19 17:30:00,1086.77207023834
"MOOS",2020-07-19 17:45:00,1087.24001192006
"MOOS",2020-07-19 18:00:00,1085.68651516738
"MOOS",2020-07-19 18:15:00,1084.45128838895
"MOOS",2020-07-19 18:30:00,1086.15445684914
"MOOS",2020-07-19 18:45:00,1085.68651516738
"MOOS",2020-07-19 19:00:00,1083.98334670722
"MOOS",2020-07-19 19:15:00,1082.28017824705
"MOOS",2020-07-19 19:30:00,1082.28017824705
"MOOS",2020-07-19 19:45:00,1082.89779163626
"MOOS",2020-07-19 20:00:00,1082.28017824705
"MOOS",2020-07-19 20:15:00,1081.66256485783
"MOOS",2020-07-19 20:30:00,1082.7481199288
"MOOS",2020-07-19 20:45:00,1080.42733807942
"MOOS",2020-07-19 21:00:00,1080.42733807942
"MOOS",2020-07-19 21:15:00,1079.34178300845
"MOOS",2020-07-19 21:30:00,1079.34178300845
"MOOS",2020-07-19 21:45:00,1078.72416961925
"MOOS",2020-07-19 22:00:00,1077.6386145483
"MOOS",2020-07-19 22:15:00,1076.55305947736
"MOOS",2020-07-19 22:30:00,1075.93544608814
"MOOS",2020-07-19 22:45:00,1076.87132945162
"MOOS",2020-07-19 23:00:00,1076.40338776988
"MOOS",2020-07-19 23:15:00,1076.87132945162
"MOOS",2020-07-19 23:30:00,1076.72165774416
"MOOS",2020-07-19 23:45:00,1079.34178300845
"MOOS",2020-07-20 00:00:00,1079.49145471593
"MOOS",2020-07-20 00:15:00,1078.40589964497
"MOOS",2020-07-20 00:30:00,1077.93795796324
"MOOS",2020-07-20 00:45:00,1076.85240289228
"MOOS",2020-07-20 01:00:00,1077.32034457404
"MOOS",2020-07-20 01:15:00,1077.93795796324
"MOOS",2020-07-20 01:30:00,1077.93795796324
"MOOS",2020-07-20 01:45:00,1076.23478950307
"MOOS",2020-07-20 02:00:00,1076.38446121053
"MOOS",2020-07-20 02:15:00,1077.32034457404
"MOOS",2020-07-20 02:30:00,1076.70273118482
"MOOS",2020-07-20 02:45:00,1077.93795796324
"MOOS",2020-07-20 03:00:00,1079.192111301
"MOOS",2020-07-20 03:15:00,1080.59593634625
"MOOS",2020-07-20 03:30:00,1081.99976139147
"MOOS",2020-07-20 03:45:00,1077.95688452259
"MOOS",2020-07-20 04:00:00,1079.04243959354
"MOOS",2020-07-20 04:15:00,1078.89276788608
"MOOS",2020-07-20 04:30:00,1075.31783269893
"MOOS",2020-07-20 04:45:00,1075.78577438067
"MOOS",2020-07-20 05:00:00,1076.25371606241
"MOOS",2020-07-20 05:15:00,1073.44606597195
"MOOS",2020-07-20 05:30:00,1072.36051090098
"MOOS",2020-07-20 05:45:00,1072.82845258273
"MOOS",2020-07-20 06:00:00,1071.27495583006
"MOOS",2020-07-20 06:15:00,1068.95417398067
"MOOS",2020-07-20 06:30:00,1069.10384568814
"MOOS",2020-07-20 06:45:00,1068.48623229892
"MOOS",2020-07-20 07:00:00,1070.03972905164
"MOOS",2020-07-20 07:15:00,1069.42211566243
"MOOS",2020-07-20 07:30:00,1069.57178736989
"MOOS",2020-07-20 07:45:00,1069.57178736989
"MOOS",2020-07-20 08:00:00,1069.10384568814
"MOOS",2020-07-20 08:15:00,1066.93273554622
"MOOS",2020-07-20 08:30:00,1068.01829061718
"MOOS",2020-07-20 08:45:00,1066.46479386448
"MOOS",2020-07-20 09:00:00,1065.99685218274
"MOOS",2020-07-20 09:15:00,1065.6975087678
"MOOS",2020-07-20 09:30:00,1067.40067722797
"MOOS",2020-07-20 09:45:00,1065.6975087678
"MOOS",2020-07-20 10:00:00,1065.6975087678
"MOOS",2020-07-20 10:15:00,1066.46479386448
"MOOS",2020-07-20 10:30:00,1068.01829061718
"MOOS",2020-07-20 10:45:00,1066.93273554622
"MOOS",2020-07-20 11:00:00,1067.40067722797
"MOOS",2020-07-20 11:15:00,1068.48623229892
"MOOS",2020-07-20 11:30:00,1070.65734244084
"MOOS",2020-07-20 11:45:00,1073.29639426447
"MOOS",2020-07-20 12:00:00,1075.76684782132
"MOOS",2020-07-20 12:15:00,1077.6386145483
"MOOS",2020-07-20 12:30:00,1080.59593634625
"MOOS",2020-07-20 12:45:00,1082.29910480639
"MOOS",2020-07-20 13:00:00,1085.55577001926
"MOOS",2020-07-20 13:15:00,1087.72688016116
"MOOS",2020-07-20 13:30:00,1091.45148705578
"MOOS",2020-07-20 13:45:00,1093.6225971977
"MOOS",2020-07-20 14:00:00,1094.2402105869
"MOOS",2020-07-20 14:15:00,1094.38988229436
"MOOS",2020-07-20 14:30:00,1094.38988229436
"MOOS",2020-07-20 14:45:00,1098.26416089643
"MOOS",2020-07-20 15:00:00,1098.73210257819
"MOOS",2020-07-20 15:15:00,1101.67049781675
"MOOS",2020-07-20 15:30:00,1103.37366627692
"MOOS",2020-07-20 15:45:00,1104.92716302961
"MOOS",2020-07-20 16:00:00,1106.6303314898
"MOOS",2020-07-20 16:15:00,1108.8014416317
"MOOS",2020-07-20 16:30:00,1109.26938331344
"MOOS",2020-07-20 16:45:00,1112.05810684456
"MOOS",2020-07-20 17:00:00,1114.22921698647
"MOOS",2020-07-20 17:15:00,1114.22921698647
"MOOS",2020-07-20 17:30:00,1116.86826881013
"MOOS",2020-07-20 17:45:00,1117.8041521736
"MOOS",2020-07-20 18:00:00,1120.27460573045
"MOOS",2020-07-20 18:15:00,1120.27460573045
"MOOS",2020-07-20 18:30:00,1121.3601608014
"MOOS",2020-07-20 18:45:00,1120.89221911966
"MOOS",2020-07-20 19:00:00,1121.9777741906
"MOOS",2020-07-20 19:15:00,1123.06332926157
"MOOS",2020-07-20 19:30:00,1123.68094265078
"MOOS",2020-07-20 19:45:00,1124.61682601427
"MOOS",2020-07-20 20:00:00,1126.17032276696
"MOOS",2020-07-20 20:15:00,1128.02316293458
"MOOS",2020-07-20 20:30:00,1127.72381951966
"MOOS",2020-07-20 20:45:00,1128.95904629807
"MOOS",2020-07-20 21:00:00,1130.51254305079
"MOOS",2020-07-20 21:15:00,1130.66221475825
"MOOS",2020-07-20 21:30:00,1132.6836531927
"MOOS",2020-07-20 21:45:00,1135.32270501636
"MOOS",2020-07-20 22:00:00,1136.72653006157
"MOOS",2020-07-20 22:15:00,1140.90015207858
"MOOS",2020-07-20 22:30:00,1142.92159051303
"MOOS",2020-07-20 22:45:00,1141.83603544207
"MOOS",2020-07-20 23:00:00,1144.62475897318
"MOOS",2020-07-20 23:15:00,1144.47508726572
"MOOS",2020-07-20 23:30:00,1146.1782557259
"MOOS",2020-07-20 23:45:00,1147.11413908939
"MOOS",2020-07-21 00:00:00,1150.67014771717
"MOOS",2020-07-21 00:15:00,1151.13808939891
"MOOS",2020-07-21 00:30:00,1150.67014771717
"MOOS",2020-07-21 00:45:00,1153.92681293003
"MOOS",2020-07-21 01:00:00,1153.15952783337
"MOOS",2020-07-21 01:15:00,1156.71553646115
"MOOS",2020-07-21 01:30:00,1157.03380643543
"MOOS",2020-07-21 01:45:00,1158.41870492132
"MOOS",2020-07-21 02:00:00,1159.97220167401
"MOOS",2020-07-21 02:15:00,1160.12187338147
"MOOS",2020-07-21 02:30:00,1160.58981506321
"MOOS",2020-07-21 02:45:00,1162.61125349767
"MOOS",2020-07-21 03:00:00,1164.31442195784
"MOOS",2020-07-21 03:15:00,1165.39997702878
"MOOS",2020-07-21 03:30:00,1167.10314548895
"MOOS",2020-07-21 03:45:00,1167.72075887816
"MOOS",2020-07-21 04:00:00,1169.27425563087
"MOOS",2020-07-21 04:15:00,1169.89186902008
"MOOS",2020-07-21 04:30:00,1172.53092084371
"MOOS",2020-07-21 04:45:00,1173.76614762214
"MOOS",2020-07-21 05:00:00,1175.61898778977
"MOOS",2020-07-21 05:15:00,1176.55487115326
"MOOS",2020-07-21 05:30:00,1177.6404262242
"MOOS",2020-07-21 05:45:00,1178.25803961341
"MOOS",2020-07-21 06:00:00,1178.87565300263
"MOOS",2020-07-21 06:15:00,1178.87565300263
"MOOS",2020-07-21 06:30:00,1180.42914975535
"MOOS",2020-07-21 06:45:00,1182.60025989724
"MOOS",2020-07-21 07:00:00,1183.68581496818
"MOOS",2020-07-21 07:15:00,1186.94248018107
"MOOS",2020-07-21 07:30:00,1187.56009357028
"MOOS",2020-07-21 07:45:00,1187.56009357028
"MOOS",2020-07-21 08:00:00,1188.32737866695
"MOOS",2020-07-21 08:15:00,1190.96643049059
"MOOS",2020-07-21 08:30:00,1194.84070909266
"MOOS",2020-07-21 08:45:00,1197.16149094206
"MOOS",2020-07-21 09:00:00,1199.4822727914
"MOOS",2020-07-21 09:15:00,1201.03576954411
"MOOS",2020-07-21 09:30:00,1204.29243475698
"MOOS",2020-07-21 09:45:00,1205.05971985366
"MOOS",2020-07-21 10:00:00,1207.08115828809
"MOOS",2020-07-21 10:15:00,1210.01955352668
"MOOS",2020-07-21 10:30:00,1213.89383212876
"MOOS",2020-07-21 10:45:00,1215.9152705632
"MOOS",2020-07-21 11:00:00,1218.70399409432
"MOOS",2020-07-21 11:15:00,1219.6398774578
"MOOS",2020-07-21 11:30:00,1222.89654267067
"MOOS",2020-07-21 11:45:00,1225.21732452004
"MOOS",2020-07-21 12:00:00,1226.00353617605
"MOOS",2020-07-21 12:15:00,1230.02748648559
"MOOS",2020-07-21 12:30:00,1232.02999836071
"MOOS",2020-07-21 12:45:00,1233.5834951134
"MOOS",2020-07-21 13:00:00,1238.54332878643
"MOOS",2020-07-21 13:15:00,1240.8641106358
"MOOS",2020-07-21 13:30:00,1239.47921214992
"MOOS",2020-07-21 13:45:00,1241.03270890261
"MOOS",2020-07-21 14:00:00,1248.91201125487
"MOOS",2020-07-21 14:15:00,1247.37744106152
"MOOS",2020-07-21 14:30:00,1245.67427260136
"MOOS",2020-07-21 14:45:00,1246.7598276723
"MOOS",2020-07-21 15:00:00,1248.16365271753
"MOOS",2020-07-21 15:15:00,1254.04044319471
"MOOS",2020-07-21 15:30:00,1252.65554470883
"MOOS",2020-07-21 15:45:00,1255.144924825
"MOOS",2020-07-21 16:00:00,1257.93364835613
"MOOS",2020-07-21 16:15:00,1262.10727037315
"MOOS",2020-07-21 16:30:00,1263.04315373662
"MOOS",2020-07-21 16:45:00,1267.06710404616
"MOOS",2020-07-21 17:00:00,1266.15014724204
"MOOS",2020-07-21 17:15:00,1269.55648416236
"MOOS",2020-07-21 17:30:00,1266.61808892376
"MOOS",2020-07-21 17:45:00,1269.87475413663
"MOOS",2020-07-21 18:00:00,1269.57541072169
"MOOS",2020-07-21 18:15:00,1271.89619257108
"MOOS",2020-07-21 18:30:00,1278.09125302253
"MOOS",2020-07-21 18:45:00,1278.55919470428
"MOOS",2020-07-21 19:00:00,1275.93906943995
"MOOS",2020-07-21 19:15:00,1277.17429621836
"MOOS",2020-07-21 19:30:00,1279.3454063603
"MOOS",2020-07-21 19:45:00,1283.36935666983
"MOOS",2020-07-21 20:00:00,1279.04606294536
"MOOS",2020-07-21 20:15:00,1283.6876266441
"MOOS",2020-07-21 20:30:00,1284.30524003331
"MOOS",2020-07-21 20:45:00,1283.83729835157
"MOOS",2020-07-21 21:00:00,1285.54046681174
"MOOS",2020-07-21 21:15:00,1284.92285342253
"MOOS",2020-07-21 21:30:00,1289.41474541381
"MOOS",2020-07-21 21:45:00,1290.64997219224
"MOOS",2020-07-21 22:00:00,1290.96824216652
"MOOS",2020-07-21 22:15:00,1291.43618384824
"MOOS",2020-07-21 22:30:00,1290.81857045903
"MOOS",2020-07-21 22:45:00,1292.82108233414
"MOOS",2020-07-21 23:00:00,1295.1418641835
"MOOS",2020-07-21 23:15:00,1295.31046245032
"MOOS",2020-07-21 23:30:00,1296.07774754701
"MOOS",2020-07-21 23:45:00,1296.86395920302
"MOOS",2020-07-22 00:00:00,1300.56963953828
"MOOS",2020-07-22 00:15:00,1294.24383393872
"MOOS",2020-07-22 00:30:00,1298.26778424825
"MOOS",2020-07-22 00:45:00,1298.43638251506
"MOOS",2020-07-22 01:00:00,1301.05650777936
"MOOS",2020-07-22 01:15:00,1308.78613842418
"MOOS",2020-07-22 01:30:00,1303.0779462138
"MOOS",2020-07-22 01:45:00,1302.77860279889
"MOOS",2020-07-22 02:00:00,1300.60749265697
"MOOS",2020-07-22 02:15:00,1308.33712330177
"MOOS",2020-07-22 02:30:00,1301.69304772794
"MOOS",2020-07-22 02:45:00,1298.75465248933
"MOOS",2020-07-22 03:00:00,1302.46033282459
"MOOS",2020-07-22 03:15:00,1298.45530907442
"MOOS",2020-07-22 03:30:00,1298.28671080759
"MOOS",2020-07-22 03:45:00,1298.43638251506
"MOOS",2020-07-22 04:00:00,1296.1156006657
"MOOS",2020-07-22 04:15:00,1299.82128100096
"MOOS",2020-07-22 04:30:00,1299.20366761174
"MOOS",2020-07-22 04:45:00,1292.55959203791
"MOOS",2020-07-22 05:00:00,1299.03506934494
"MOOS",2020-07-22 05:15:00,1289.77086850678
"MOOS",2020-07-22 05:30:00,1294.71177562047
"MOOS",2020-07-22 05:45:00,1288.21737175407
"MOOS",2020-07-22 06:00:00,1286.36453158646
"MOOS",2020-07-22 06:15:00,1284.66136312629
"MOOS",2020-07-22 06:30:00,1281.25502620597
"MOOS",2020-07-22 06:45:00,1275.69650570306
"MOOS",2020-07-22 07:00:00,1280.01979942754
"MOOS",2020-07-22 07:15:00,1279.72045601261
"MOOS",2020-07-22 07:30:00,1276.31411909228
"MOOS",2020-07-22 07:45:00,1272.43984049022
"MOOS",2020-07-22 08:00:00,1279.85120116074
"MOOS",2020-07-22 08:15:00,1275.20963746199
"MOOS",2020-07-22 08:30:00,1270.10013208148
"MOOS",2020-07-22 08:45:00,1267.7793502321
"MOOS",2020-07-22 09:00:00,1266.22585347941
"MOOS",2020-07-22 09:15:00,1263.13778653335
"MOOS",2020-07-22 09:30:00,1264.97170014164
"MOOS",2020-07-22 09:45:00,1263.88614507069
"MOOS",2020-07-22 10:00:00,1261.24709324703
"MOOS",2020-07-22 10:15:00,1261.54643666197
"MOOS",2020-07-22 10:30:00,1255.6696461848
"MOOS",2020-07-22 10:45:00,1252.26330926447
"MOOS",2020-07-22 11:00:00,1252.24438270512
"MOOS",2020-07-22 11:15:00,1246.66693564289
"MOOS",2020-07-22 11:30:00,1245.13236544954
"MOOS",2020-07-22 11:45:00,1247.90216242132
"MOOS",2020-07-22 12:00:00,1247.28454903211
"MOOS",2020-07-22 12:15:00,1251.4581710491
"MOOS",2020-07-22 12:30:00,1249.13738919972
"MOOS",2020-07-22 12:45:00,1248.51977581052
"MOOS",2020-07-22 13:00:00,1244.81409547526
"MOOS",2020-07-22 13:15:00,1251.90718617149
"MOOS",2020-07-22 13:30:00,1248.05183412877
"MOOS",2020-07-22 13:45:00,1243.72854040431
"MOOS",2020-07-22 14:00:00,1249.75500258894
"MOOS",2020-07-22 14:15:00,1247.58389244703
"MOOS",2020-07-22 14:30:00,1246.81660735035
"MOOS",2020-07-22 14:45:00,1252.37512785323
"MOOS",2020-07-22 15:00:00,1244.96376718271
"MOOS",2020-07-22 15:15:00,1247.28454903211
"MOOS",2020-07-22 15:30:00,1245.7310522794
"MOOS",2020-07-22 15:45:00,1246.96627905783
"MOOS",2020-07-22 16:00:00,1243.11092701509
"MOOS",2020-07-22 16:15:00,1246.34866566861
"MOOS",2020-07-22 16:30:00,1246.19899396114
"MOOS",2020-07-22 16:45:00,1246.34866566861
"MOOS",2020-07-22 17:00:00,1245.7310522794
"MOOS",2020-07-22 17:15:00,1249.75500258894
"MOOS",2020-07-22 17:30:00,1248.05183412877
"MOOS",2020-07-22 17:45:00,1246.96627905783
"MOOS",2020-07-22 18:00:00,1241.55743026239
"MOOS",2020-07-22 18:15:00,1244.02788381922
"MOOS",2020-07-22 18:30:00,1244.96376718271
"MOOS",2020-07-22 18:45:00,1244.02788381922
"MOOS",2020-07-22 19:00:00,1245.7310522794
"MOOS",2020-07-22 19:15:00,1244.79516891591
"MOOS",2020-07-22 19:30:00,1239.23664841302
"MOOS",2020-07-22 19:45:00,1243.41027043002
"MOOS",2020-07-22 20:00:00,1242.94232874828
"MOOS",2020-07-22 20:15:00,1242.47438706653
"MOOS",2020-07-22 20:30:00,1235.68063978521
"MOOS",2020-07-22 20:45:00,1231.95603289062
"MOOS",2020-07-22 21:00:00,1228.54969597029
"MOOS",2020-07-22 21:15:00,1229.31698106696
"MOOS",2020-07-22 21:30:00,1226.52825753586
"MOOS",2020-07-22 21:45:00,1226.52825753586
"MOOS",2020-07-22 22:00:00,1223.42126403045
"MOOS",2020-07-22 22:15:00,1220.63254049933
"MOOS",2020-07-22 22:30:00,1221.25015388854
"MOOS",2020-07-22 22:45:00,1218.46143035742
"MOOS",2020-07-22 23:00:00,1217.67521870141
"MOOS",2020-07-22 23:15:00,1219.97707399144
"MOOS",2020-07-22 23:30:00,1207.45620794043
"MOOS",2020-07-22 23:45:00,1208.99077813377
"MOOS",2020-07-23 00:00:00,1208.05489477026
"MOOS",2020-07-23 00:15:00,1200.47493583296
"MOOS",2020-07-23 00:30:00,1203.563002779
"MOOS",2020-07-23 00:45:00,1203.24473280471
"MOOS",2020-07-23 01:00:00,1201.85983431882
"MOOS",2020-07-23 01:15:00,1201.85983431882
"MOOS",2020-07-23 01:30:00,1198.60316910598
"MOOS",2020-07-23 01:45:00,1198.13522742424
"MOOS",2020-07-23 02:00:00,1195.81444557484
"MOOS",2020-07-23 02:15:00,1195.49617560057
"MOOS",2020-07-23 02:30:00,1193.1753937512
"MOOS",2020-07-23 02:45:00,1191.00428360929
"MOOS",2020-07-23 03:00:00,1188.98284517483
"MOOS",2020-07-23 03:15:00,1183.87333979434
"MOOS",2020-07-23 03:30:00,1183.08712813833
"MOOS",2020-07-23 03:45:00,1180.91601799642
"MOOS",2020-07-23 04:00:00,1179.21284953627
"MOOS",2020-07-23 04:15:00,1176.42412600513
"MOOS",2020-07-23 04:30:00,1173.01778908483
"MOOS",2020-07-23 04:45:00,1171.46429233211
"MOOS",2020-07-23 05:00:00,1166.03651697734
"MOOS",2020-07-23 05:15:00,1168.50697053417
"MOOS",2020-07-23 05:30:00,1161.54462498607
"MOOS",2020-07-23 05:45:00,1160.4590699151
"MOOS",2020-07-23 06:00:00,1162.14331181592
"MOOS",2020-07-23 06:15:00,1154.5633528786
"MOOS",2020-07-23 06:30:00,1151.45635937319
"MOOS",2020-07-23 06:45:00,1147.73175247859
"MOOS",2020-07-23 07:00:00,1146.32792743335
"MOOS",2020-07-23 07:15:00,1141.68636373461
"MOOS",2020-07-23 07:30:00,1141.21842205286
"MOOS",2020-07-23 07:45:00,1140.13286698192
"MOOS",2020-07-23 08:00:00,1136.87620176903
"MOOS",2020-07-23 08:15:00,1133.61953655619
"MOOS",2020-07-23 08:30:00,1133.45093828936
"MOOS",2020-07-23 08:45:00,1131.13015644001
"MOOS",2020-07-23 09:00:00,1127.72381951966
"MOOS",2020-07-23 09:15:00,1123.99921262506
"MOOS",2020-07-23 09:30:00,1123.68094265078
"MOOS",2020-07-23 09:45:00,1118.10349558856
"MOOS",2020-07-23 10:00:00,1117.78522561427
"MOOS",2020-07-23 10:15:00,1112.82539194124
"MOOS",2020-07-23 10:30:00,1112.82539194124
"MOOS",2020-07-23 10:45:00,1109.10078504663
"MOOS",2020-07-23 11:00:00,1109.10078504663
"MOOS",2020-07-23 11:15:00,1111.421566896
"MOOS",2020-07-23 11:30:00,1109.25045675409
"MOOS",2020-07-23 11:45:00,1105.07683473709
"MOOS",2020-07-23 12:00:00,1101.82016952423
"MOOS",2020-07-23 12:15:00,1101.50189954994
"MOOS",2020-07-23 12:30:00,1100.416344479
"MOOS",2020-07-23 12:45:00,1103.97235310679
"MOOS",2020-07-23 13:00:00,1099.94840279725
"MOOS",2020-07-23 13:15:00,1098.8628477263
"MOOS",2020-07-23 13:30:00,1099.94840279725
"MOOS",2020-07-23 13:45:00,1099.01251943376
"MOOS",2020-07-23 14:00:00,1096.07412419518
"MOOS",2020-07-23 14:15:00,1094.37095573501
"MOOS",2020-07-23 14:30:00,1096.8603358512
"MOOS",2020-07-23 14:45:00,1095.92445248771
"MOOS",2020-07-23 15:00:00,1093.58474407899
"MOOS",2020-07-23 15:15:00,1093.11680239726
"MOOS",2020-07-23 15:30:00,1088.47523869849
"MOOS",2020-07-23 15:45:00,1089.09285208769
"MOOS",2020-07-23 16:00:00,1084.75063180389
"MOOS",2020-07-23 16:15:00,1085.21857348565
"MOOS",2020-07-23 16:30:00,1085.83618687485
"MOOS",2020-07-23 16:45:00,1081.8122365653
"MOOS",2020-07-23 17:00:00,1084.73170524456
"MOOS",2020-07-23 17:15:00,1084.13301841468
"MOOS",2020-07-23 17:30:00,1081.49396659104
"MOOS",2020-07-23 17:45:00,1076.53413291799
"MOOS",2020-07-23 18:00:00,1074.83096445783
"MOOS",2020-07-23 18:15:00,1073.12779599769
"MOOS",2020-07-23 18:30:00,1074.3630227761
"MOOS",2020-07-23 18:45:00,1075.44857784704
"MOOS",2020-07-23 19:00:00,1077.93795796324
"MOOS",2020-07-23 19:15:00,1073.76433594622
"MOOS",2020-07-23 19:30:00,1074.5316210429
"MOOS",2020-07-23 19:45:00,1071.74289751178
"MOOS",2020-07-23 20:00:00,1070.03972905164
"MOOS",2020-07-23 20:15:00,1068.95417398067
"MOOS",2020-07-23 20:30:00,1067.25100552049
"MOOS",2020-07-23 20:45:00,1068.01829061718
"MOOS",2020-07-23 21:00:00,1065.6975087678
"MOOS",2020-07-23 21:15:00,1063.99434030765
"MOOS",2020-07-23 21:30:00,1063.99434030765
"MOOS",2020-07-23 21:45:00,1060.88734680224
"MOOS",2020-07-23 22:00:00,1060.26973341302
"MOOS",2020-07-23 22:15:00,1057.63068158939
"MOOS",2020-07-23 22:30:00,1059.48352175702
"MOOS",2020-07-23 22:45:00,1053.7564029873
"MOOS",2020-07-23 23:00:00,1055.92751312922
"MOOS",2020-07-23 23:15:00,1054.99162976573
"MOOS",2020-07-23 23:30:00,1053.28846130555
"MOOS",2020-07-23 23:45:00,1053.28846130555
"MOOS",2020-07-24 00:00:00,1053.43813301304
"MOOS",2020-07-24 00:15:00,1051.26702287112
"MOOS",2020-07-24 00:30:00,1049.71352611842
"MOOS",2020-07-24 00:45:00,1049.71352611842
"MOOS",2020-07-24 01:00:00,1048.62797104748
"MOOS",2020-07-24 01:15:00,1047.54241597652
"MOOS",2020-07-24 01:30:00,1047.39274426905
"MOOS",2020-07-24 01:45:00,1047.54241597652
"MOOS",2020-07-24 02:00:00,1046.45686090556
"MOOS",2020-07-24 02:15:00,1045.22163412714
"MOOS",2020-07-24 02:30:00,1044.28575076365
"MOOS",2020-07-24 02:45:00,1045.20270756779
"MOOS",2020-07-24 03:00:00,1041.64669894001
"MOOS",2020-07-24 03:15:00,1042.11464062174
"MOOS",2020-07-24 03:30:00,1040.56114386905
"MOOS",2020-07-24 03:45:00,1039.94353047984
"MOOS",2020-07-24 04:00:00,1040.0932021873
"MOOS",2020-07-24 04:15:00,1040.56114386905
"MOOS",2020-07-24 04:30:00,1039.47558879809
"MOOS",2020-07-24 04:45:00,1038.85797540887
"MOOS",2020-07-24 05:00:00,1039.47558879809
"MOOS",2020-07-24 05:15:00,1041.02908555079
"MOOS",2020-07-24 05:30:00,1040.56114386905
"MOOS",2020-07-24 05:45:00,1042.11464062174
"MOOS",2020-07-24 06:00:00,1041.64669894001
"MOOS",2020-07-24 06:15:00,1042.11464062174
"MOOS",2020-07-24 06:30:00,1043.2001956927
"MOOS",2020-07-24 06:45:00,1043.66813737444
"MOOS",2020-07-24 07:00:00,1042.5825823035
"MOOS",2020-07-24 07:15:00,1041.34735552507
"MOOS",2020-07-24 07:30:00,1039.17624538316
"MOOS",2020-07-24 07:45:00,1037.15480694872
"MOOS",2020-07-24 08:00:00,1034.21641171012
"MOOS",2020-07-24 08:15:00,1035.28304022174
"MOOS",2020-07-24 08:30:00,1031.72703159395
"MOOS",2020-07-24 08:45:00,1030.17353484125
"MOOS",2020-07-24 09:00:00,1029.7055931595
"MOOS",2020-07-24 09:15:00,1028.15209640682
"MOOS",2020-07-24 09:30:00,1027.38481131013
"MOOS",2020-07-24 09:45:00,1028.00242469934
"MOOS",2020-07-24 10:00:00,1028.15209640682
"MOOS",2020-07-24 10:15:00,1025.04510290139
"MOOS",2020-07-24 10:30:00,1026.44892794664
"MOOS",2020-07-24 10:45:00,1027.85275299186
"MOOS",2020-07-24 11:00:00,1033.89814173586
"MOOS",2020-07-24 11:15:00,1039.19517194251
"MOOS",2020-07-24 11:30:00,1053.98178093217
"MOOS",2020-07-24 11:45:00,1061.15057786579
"MOOS",2020-07-24 12:00:00,1042.41398403668
"MOOS",2020-07-24 12:15:00,1046.13859093128
"MOOS",2020-07-24 12:30:00,1048.62797104748
"MOOS",2020-07-24 12:45:00,1050.18146780017
"MOOS",2020-07-24 13:00:00,1052.20290623463
"MOOS",2020-07-24 13:15:00,1053.7564029873
"MOOS",2020-07-24 13:30:00,1053.90607469477
"MOOS",2020-07-24 13:45:00,1053.43813301304
"MOOS",2020-07-24 14:00:00,1053.90607469477
"MOOS",2020-07-24 14:15:00,1054.52368808398
"MOOS",2020-07-24 14:30:00,1054.67335979147
"MOOS",2020-07-24 14:45:00,1056.52619995909
"MOOS",2020-07-24 15:00:00,1056.99414164081
"MOOS",2020-07-24 15:15:00,1056.84446993336
"MOOS",2020-07-24 15:30:00,1061.01809195036
"MOOS",2020-07-24 15:45:00,1062.57158870307
"MOOS",2020-07-24 16:00:00,1062.87093211799
