"","Site","Q","DateTimeAK"
"563","FRCH",139.60119334823,2015-05-19 20:30:00
"564","FRCH",139.610196926356,2015-05-19 20:45:00
"565","FRCH",139.565429342455,2015-05-19 21:00:00
"566","FRCH",139.62927606274,2015-05-19 21:15:00
"567","FRCH",139.639135609136,2015-05-19 21:30:00
"568","FRCH",139.648992156257,2015-05-19 21:45:00
"569","FRCH",139.658683465546,2015-05-19 22:00:00
"570","FRCH",139.668047298448,2015-05-19 22:15:00
"571","FRCH",139.676921416405,2015-05-19 22:30:00
"572","FRCH",139.68514358086,2015-05-19 22:45:00
"573","FRCH",139.726336818916,2015-05-19 23:00:00
"574","FRCH",139.698983095035,2015-05-19 23:15:00
"575","FRCH",139.704343645758,2015-05-19 23:30:00
"576","FRCH",139.708538644986,2015-05-19 23:45:00
"577","FRCH",139.731911915026,2015-05-20 00:00:00
"578","FRCH",139.713053747192,2015-05-20 00:15:00
"579","FRCH",139.713225671141,2015-05-20 00:30:00
"580","FRCH",139.711935685532,2015-05-20 00:45:00
"581","FRCH",139.821050005921,2015-05-20 01:00:00
"582","FRCH",139.704755511279,2015-05-20 01:15:00
"583","FRCH",139.698982281519,2015-05-20 01:30:00
"584","FRCH",139.69198105997,2015-05-20 01:45:00
"585","FRCH",139.673696049236,2015-05-20 02:00:00
"586","FRCH",139.674976951401,2015-05-20 02:15:00
"587","FRCH",139.665294734016,2015-05-20 02:30:00
"588","FRCH",139.655025864111,2015-05-20 02:45:00
"589","FRCH",139.620791152662,2015-05-20 03:00:00
"590","FRCH",139.63332853538,2015-05-20 03:15:00
"591","FRCH",139.622153127385,2015-05-20 03:30:00
"592","FRCH",139.610897168533,2015-05-20 03:45:00
"593","FRCH",139.57187248741,2015-05-20 04:00:00
"594","FRCH",139.588555432939,2015-05-20 04:15:00
"595","FRCH",139.577619902782,2015-05-20 04:30:00
"596","FRCH",139.566904314935,2015-05-20 04:45:00
"597","FRCH",139.529418965436,2015-05-20 05:00:00
"598","FRCH",139.546322117826,2015-05-20 05:15:00
"599","FRCH",139.536495924309,2015-05-20 05:30:00
"600","FRCH",139.526970504594,2015-05-20 05:45:00
"601","FRCH",139.539341826605,2015-05-20 06:00:00
"602","FRCH",139.508794497903,2015-05-20 06:15:00
"603","FRCH",139.500173441064,2015-05-20 06:30:00
"604","FRCH",139.491912218304,2015-05-20 06:45:00
"605","FRCH",139.477064059266,2015-05-20 07:00:00
"606","FRCH",139.476614884236,2015-05-20 07:15:00
"607","FRCH",139.469637588957,2015-05-20 07:30:00
"608","FRCH",139.463137759811,2015-05-20 07:45:00
"609","FRCH",139.444917646224,2015-05-20 08:00:00
"610","FRCH",139.451660154807,2015-05-20 08:15:00
"611","FRCH",139.446702727152,2015-05-20 08:30:00
"612","FRCH",139.442263462035,2015-05-20 08:45:00
"613","FRCH",139.416671460516,2015-05-20 09:00:00
"614","FRCH",139.434931157335,2015-05-20 09:15:00
"615","FRCH",139.431990580044,2015-05-20 09:30:00
"616","FRCH",139.429473089873,2015-05-20 09:45:00
"617","FRCH",139.446602889901,2015-05-20 10:00:00
"618","FRCH",139.425525482138,2015-05-20 10:15:00
"619","FRCH",139.424043020908,2015-05-20 10:30:00
"620","FRCH",139.422878959468,2015-05-20 10:45:00
"621","FRCH",139.42403651687,2015-05-20 11:00:00
"622","FRCH",139.421478550056,2015-05-20 11:15:00
"623","FRCH",139.421232485713,2015-05-20 11:30:00
"624","FRCH",139.421285388421,2015-05-20 11:45:00
"625","FRCH",139.412711445403,2015-05-20 12:00:00
"626","FRCH",139.422276715409,2015-05-20 12:15:00
"627","FRCH",139.423191575552,2015-05-20 12:30:00
"628","FRCH",139.424358274468,2015-05-20 12:45:00
"629","FRCH",139.418686172247,2015-05-20 13:00:00
"630","FRCH",139.427364311644,2015-05-20 13:15:00
"631","FRCH",139.429148049062,2015-05-20 13:30:00
"632","FRCH",139.431072423566,2015-05-20 13:45:00
"633","FRCH",139.445080945722,2015-05-20 14:00:00
"634","FRCH",139.435203557443,2015-05-20 14:15:00
"635","FRCH",139.437364548545,2015-05-20 14:30:00
"636","FRCH",139.439574640195,2015-05-20 14:45:00
"637","FRCH",139.437701761913,2015-05-20 15:00:00
"638","FRCH",139.444098578459,2015-05-20 15:15:00
"639","FRCH",139.446382396239,2015-05-20 15:30:00
"640","FRCH",139.448655256904,2015-05-20 15:45:00
"641","FRCH",139.467146750172,2015-05-20 16:00:00
"642","FRCH",139.453091538237,2015-05-20 16:15:00
"643","FRCH",139.455249223788,2015-05-20 16:30:00
"644","FRCH",139.457384481989,2015-05-20 16:45:00
"645","FRCH",139.474267687207,2015-05-20 17:00:00
"646","FRCH",139.461641344514,2015-05-20 17:15:00
"647","FRCH",139.463819323854,2015-05-20 17:30:00
"648","FRCH",139.466087625875,2015-05-20 17:45:00
"649","FRCH",139.470611146625,2015-05-20 18:00:00
"650","FRCH",139.471067069841,2015-05-20 18:15:00
"651","FRCH",139.473868398341,2015-05-20 18:30:00
"652","FRCH",139.476940422632,2015-05-20 18:45:00
"653","FRCH",139.445801363423,2015-05-20 19:00:00
"654","FRCH",139.484085432923,2015-05-20 19:15:00
"655","FRCH",139.488183688142,2015-05-20 19:30:00
"656","FRCH",139.49260317759,2015-05-20 19:45:00
"657","FRCH",139.46842231757,2015-05-20 20:00:00
"658","FRCH",139.502318061708,2015-05-20 20:15:00
"659","FRCH",139.507511666352,2015-05-20 20:30:00
"660","FRCH",139.51282292517,2015-05-20 20:45:00
"661","FRCH",139.514804568555,2015-05-20 21:00:00
"662","FRCH",139.523479042678,2015-05-20 21:15:00
"663","FRCH",139.528657474464,2015-05-20 21:30:00
"664","FRCH",139.533620706613,2015-05-20 21:45:00
"665","FRCH",139.575716457404,2015-05-20 22:00:00
"666","FRCH",139.542555227032,2015-05-20 22:15:00
"667","FRCH",139.546428330629,2015-05-20 22:30:00
"668","FRCH",139.549889865247,2015-05-20 22:45:00
"669","FRCH",139.521338280983,2015-05-20 23:00:00
"670","FRCH",139.555531833832,2015-05-20 23:15:00
"671","FRCH",139.557625790444,2015-05-20 23:30:00
"672","FRCH",139.559135223368,2015-05-20 23:45:00
"673","FRCH",139.608148957012,2015-05-21 00:00:00
"674","FRCH",139.560101002445,2015-05-21 00:15:00
"675","FRCH",139.559504071525,2015-05-21 00:30:00
"676","FRCH",139.55821606277,2015-05-21 00:45:00
"677","FRCH",139.56840549176,2015-05-21 01:00:00
"678","FRCH",139.553653219163,2015-05-21 01:15:00
"679","FRCH",139.550445920526,2015-05-21 01:30:00
"680","FRCH",139.54668261648,2015-05-21 01:45:00
"681","FRCH",139.543365548485,2015-05-21 02:00:00
"682","FRCH",139.537671729604,2015-05-21 02:15:00
"683","FRCH",139.532517931155,2015-05-21 02:30:00
"684","FRCH",139.52699569606,2015-05-21 02:45:00
"685","FRCH",139.540060290555,2015-05-21 03:00:00
"686","FRCH",139.51503731601,2015-05-21 03:15:00
"687","FRCH",139.508734746136,2015-05-21 03:30:00
"688","FRCH",139.502330889778,2015-05-21 03:45:00
"689","FRCH",139.471611858684,2015-05-21 04:00:00
"690","FRCH",139.489562217857,2015-05-21 04:15:00
"691","FRCH",139.483320175809,2015-05-21 04:30:00
"692","FRCH",139.47722239431,2015-05-21 04:45:00
"693","FRCH",139.468121951426,2015-05-21 05:00:00
"694","FRCH",139.465607806779,2015-05-21 05:15:00
"695","FRCH",139.460158719577,2015-05-21 05:30:00
"696","FRCH",139.454989330586,2015-05-21 05:45:00
"697","FRCH",139.428490744551,2015-05-21 06:00:00
"698","FRCH",139.445612328732,2015-05-21 06:15:00
"699","FRCH",139.441422708581,2015-05-21 06:30:00
"700","FRCH",139.43754877206,2015-05-21 06:45:00
"701","FRCH",139.426334760648,2015-05-21 07:00:00
"702","FRCH",139.43069723925,2015-05-21 07:15:00
"703","FRCH",139.427678977131,2015-05-21 07:30:00
"704","FRCH",139.424895066983,2015-05-21 07:45:00
"705","FRCH",139.430929492798,2015-05-21 08:00:00
"706","FRCH",139.419918349936,2015-05-21 08:15:00
"707","FRCH",139.417686818076,2015-05-21 08:30:00
"708","FRCH",139.415612188262,2015-05-21 08:45:00
"709","FRCH",139.420869774276,2015-05-21 09:00:00
"710","FRCH",139.411890687585,2015-05-21 09:15:00
"711","FRCH",139.410236738112,2015-05-21 09:30:00
"712","FRCH",139.408725533467,2015-05-21 09:45:00
"713","FRCH",139.40240712718,2015-05-21 10:00:00
"714","FRCH",139.406145991407,2015-05-21 10:15:00
"715","FRCH",139.405075047384,2015-05-21 10:30:00
"716","FRCH",139.404141634971,2015-05-21 10:45:00
"717","FRCH",139.400567163617,2015-05-21 11:00:00
"718","FRCH",139.40266234579,2015-05-21 11:15:00
"719","FRCH",139.40209838595,2015-05-21 11:30:00
"720","FRCH",139.401635791576,2015-05-21 11:45:00
"721","FRCH",139.401469377086,2015-05-21 12:00:00
"722","FRCH",139.400967426123,2015-05-21 12:15:00
"723","FRCH",139.400738432416,2015-05-21 12:30:00
"724","FRCH",139.400564358918,2015-05-21 12:45:00
"725","FRCH",139.405317638658,2015-05-21 13:00:00
"726","FRCH",139.400335355143,2015-05-21 13:15:00
"727","FRCH",139.400267399387,2015-05-21 13:30:00
"728","FRCH",139.400228312884,2015-05-21 13:45:00
"729","FRCH",139.401026566789,2015-05-21 14:00:00
"730","FRCH",139.400230263138,2015-05-21 14:15:00
"731","FRCH",139.400269680407,2015-05-21 14:30:00
"732","FRCH",139.400334727956,2015-05-21 14:45:00
"733","FRCH",139.400420023277,2015-05-21 15:00:00
"734","FRCH",139.400541720447,2015-05-21 15:15:00
"735","FRCH",139.400683657882,2015-05-21 15:30:00
"736","FRCH",139.40085121058,2015-05-21 15:45:00
"737","FRCH",139.401142201304,2015-05-21 16:00:00
"738","FRCH",139.401263125179,2015-05-21 16:15:00
"739","FRCH",139.401507664762,2015-05-21 16:30:00
"740","FRCH",139.401778174972,2015-05-21 16:45:00
"741","FRCH",139.401152228978,2015-05-21 17:00:00
"742","FRCH",139.402397854586,2015-05-21 17:15:00
"743","FRCH",139.402745549483,2015-05-21 17:30:00
"744","FRCH",139.40311626599,2015-05-21 17:45:00
"745","FRCH",139.403087027072,2015-05-21 18:00:00
"746","FRCH",139.403920118488,2015-05-21 18:15:00
"747","FRCH",139.404349087833,2015-05-21 18:30:00
"748","FRCH",139.404792745496,2015-05-21 18:45:00
"749","FRCH",139.407668045759,2015-05-21 19:00:00
"750","FRCH",139.405714104535,2015-05-21 19:15:00
"751","FRCH",139.406191641915,2015-05-21 19:30:00
"752","FRCH",139.406683539621,2015-05-21 19:45:00
"753","FRCH",139.400680832797,2015-05-21 20:00:00
"754","FRCH",139.407719781267,2015-05-21 20:15:00
"755","FRCH",139.408255764488,2015-05-21 20:30:00
"756","FRCH",139.408789386596,2015-05-21 20:45:00
"757","FRCH",139.409803844505,2015-05-21 21:00:00
"758","FRCH",139.409806739344,2015-05-21 21:15:00
"759","FRCH",139.410270055288,2015-05-21 21:30:00
"760","FRCH",139.410690180729,2015-05-21 21:45:00
"761","FRCH",139.412626605251,2015-05-21 22:00:00
"762","FRCH",139.411362009454,2015-05-21 22:15:00
"763","FRCH",139.411597430815,2015-05-21 22:30:00
"764","FRCH",139.411757097826,2015-05-21 22:45:00
"765","FRCH",139.42054822444,2015-05-21 23:00:00
"766","FRCH",139.411822891757,2015-05-21 23:15:00
"767","FRCH",139.41173333547,2015-05-21 23:30:00
"768","FRCH",139.41157665842,2015-05-21 23:45:00
"769","FRCH",139.411363746659,2015-05-22 00:00:00
"770","FRCH",139.411105486242,2015-05-22 00:15:00
"771","FRCH",139.410812763223,2015-05-22 00:30:00
"772","FRCH",139.410496463655,2015-05-22 00:45:00
"773","FRCH",139.4032028914,2015-05-22 01:00:00
"774","FRCH",139.409836679087,2015-05-22 01:15:00
"775","FRCH",139.409501014852,2015-05-22 01:30:00
"776","FRCH",139.409157415598,2015-05-22 01:45:00
"777","FRCH",139.411342287575,2015-05-22 02:00:00
"778","FRCH",139.408434150879,2015-05-22 02:15:00
"779","FRCH",139.408053441866,2015-05-22 02:30:00
"780","FRCH",139.40766271074,2015-05-22 02:45:00
"781","FRCH",139.416008838732,2015-05-22 03:00:00
"782","FRCH",139.406859269108,2015-05-22 03:15:00
"783","FRCH",139.406468119652,2015-05-22 03:30:00
"784","FRCH",139.406110070178,2015-05-22 03:45:00
"785","FRCH",139.405510842199,2015-05-22 04:00:00
"786","FRCH",139.405571428406,2015-05-22 04:15:00
"787","FRCH",139.405429326151,2015-05-22 04:30:00
"788","FRCH",139.405397303964,2015-05-22 04:45:00
"789","FRCH",139.402042837588,2015-05-22 05:00:00
"790","FRCH",139.405739302741,2015-05-22 05:15:00
"791","FRCH",139.406144311234,2015-05-22 05:30:00
"792","FRCH",139.406721374859,2015-05-22 05:45:00
"793","FRCH",139.400418719602,2015-05-22 06:00:00
"794","FRCH",139.408439814679,2015-05-22 06:15:00
"795","FRCH",139.40959111435,2015-05-22 06:30:00
"796","FRCH",139.410934316101,2015-05-22 06:45:00
"797","FRCH",139.401151573393,2015-05-22 07:00:00
"798","FRCH",139.414187972559,2015-05-22 07:15:00
"799","FRCH",139.416071533126,2015-05-22 07:30:00
"800","FRCH",139.41809320749,2015-05-22 07:45:00
"801","FRCH",139.413822638604,2015-05-22 08:00:00
"802","FRCH",139.422451774326,2015-05-22 08:15:00
"803","FRCH",139.424726273608,2015-05-22 08:30:00
"804","FRCH",139.427014100303,2015-05-22 08:45:00
"805","FRCH",139.43569701152,2015-05-22 09:00:00
"806","FRCH",139.431479286451,2015-05-22 09:15:00
"807","FRCH",139.433594280342,2015-05-22 09:30:00
"808","FRCH",139.435597870524,2015-05-22 09:45:00
"809","FRCH",139.444408094397,2015-05-22 10:00:00
"810","FRCH",139.439171827002,2015-05-22 10:15:00
"811","FRCH",139.440706594606,2015-05-22 10:30:00
"812","FRCH",139.44205876112,2015-05-22 10:45:00
"813","FRCH",139.445475883934,2015-05-22 11:00:00
"814","FRCH",139.444171908875,2015-05-22 11:15:00
"815","FRCH",139.444915723113,2015-05-22 11:30:00
"816","FRCH",139.445442602253,2015-05-22 11:45:00
"817","FRCH",139.464820759168,2015-05-22 12:00:00
"818","FRCH",139.445820269229,2015-05-22 12:15:00
"819","FRCH",139.445696623867,2015-05-22 12:30:00
"820","FRCH",139.445407177016,2015-05-22 12:45:00
"821","FRCH",139.427746870936,2015-05-22 13:00:00
"822","FRCH",139.444458432067,2015-05-22 13:15:00
"823","FRCH",139.443828381801,2015-05-22 13:30:00
"824","FRCH",139.443091025708,2015-05-22 13:45:00
"825","FRCH",139.441566939831,2015-05-22 14:00:00
"826","FRCH",139.441283834143,2015-05-22 14:15:00
"827","FRCH",139.440207361998,2015-05-22 14:30:00
"828","FRCH",139.439010310682,2015-05-22 14:45:00
"829","FRCH",139.454976024846,2015-05-22 15:00:00
"830","FRCH",139.436238485751,2015-05-22 15:15:00
"831","FRCH",139.434690349474,2015-05-22 15:30:00
"832","FRCH",139.433074908701,2015-05-22 15:45:00
"833","FRCH",139.419516830167,2015-05-22 16:00:00
"834","FRCH",139.429764647808,2015-05-22 16:15:00
"835","FRCH",139.428107244909,2015-05-22 16:30:00
"836","FRCH",139.426457371958,2015-05-22 16:45:00
"837","FRCH",139.425450643395,2015-05-22 17:00:00
"838","FRCH",139.423207350655,2015-05-22 17:15:00
"839","FRCH",139.421622029341,2015-05-22 17:30:00
"840","FRCH",139.420073892053,2015-05-22 17:45:00
"841","FRCH",139.411209599485,2015-05-22 18:00:00
"842","FRCH",139.417121342966,2015-05-22 18:15:00
"843","FRCH",139.415718271663,2015-05-22 18:30:00
"844","FRCH",139.414355065378,2015-05-22 18:45:00
"845","FRCH",139.424991216487,2015-05-22 19:00:00
"846","FRCH",139.411721436447,2015-05-22 19:15:00
"847","FRCH",139.410461578585,2015-05-22 19:30:00
"848","FRCH",139.409262715312,2015-05-22 19:45:00
"849","FRCH",139.400617223474,2015-05-22 20:00:00
"850","FRCH",139.407117043095,2015-05-22 20:15:00
"851","FRCH",139.406189695687,2015-05-22 20:30:00
"852","FRCH",139.405362265942,2015-05-22 20:45:00
"853","FRCH",139.40095309243,2015-05-22 21:00:00
"854","FRCH",139.404015935025,2015-05-22 21:15:00
"855","FRCH",139.403494042205,2015-05-22 21:30:00
"856","FRCH",139.403066083749,2015-05-22 21:45:00
"857","FRCH",139.400622598595,2015-05-22 22:00:00
"858","FRCH",139.402471227753,2015-05-22 22:15:00
"859","FRCH",139.402289743871,2015-05-22 22:30:00
"860","FRCH",139.402173021669,2015-05-22 22:45:00
"861","FRCH",139.404694622566,2015-05-22 23:00:00
"862","FRCH",139.402096259121,2015-05-22 23:15:00
"863","FRCH",139.402122591331,2015-05-22 23:30:00
"864","FRCH",139.402186430332,2015-05-22 23:45:00
"865","FRCH",139.403323816015,2015-05-23 00:00:00
"866","FRCH",139.402409722123,2015-05-23 00:15:00
"867","FRCH",139.402562805462,2015-05-23 00:30:00
"868","FRCH",139.402740656696,2015-05-23 00:45:00
"869","FRCH",139.403303914931,2015-05-23 01:00:00
"870","FRCH",139.40316209164,2015-05-23 01:15:00
"871","FRCH",139.403402116466,2015-05-23 01:30:00
"872","FRCH",139.403659791416,2015-05-23 01:45:00
"873","FRCH",139.400566859388,2015-05-23 02:00:00
"874","FRCH",139.404222427364,2015-05-23 02:15:00
"875","FRCH",139.404517811793,2015-05-23 02:30:00
"876","FRCH",139.40481169321,2015-05-23 02:45:00
"877","FRCH",139.407233260183,2015-05-23 03:00:00
"878","FRCH",139.405362305063,2015-05-23 03:15:00
"879","FRCH",139.405606996033,2015-05-23 03:30:00
"880","FRCH",139.405826105055,2015-05-23 03:45:00
"881","FRCH",139.402424737321,2015-05-23 04:00:00
"882","FRCH",139.40617206133,2015-05-23 04:15:00
"883","FRCH",139.406283957153,2015-05-23 04:30:00
"884","FRCH",139.406340368168,2015-05-23 04:45:00
"885","FRCH",139.41394257918,2015-05-23 05:00:00
"886","FRCH",139.406242445979,2015-05-23 05:15:00
"887","FRCH",139.406081216833,2015-05-23 05:30:00
"888","FRCH",139.405850710995,2015-05-23 05:45:00
"889","FRCH",139.413426617571,2015-05-23 06:00:00
"890","FRCH",139.405198575269,2015-05-23 06:15:00
"891","FRCH",139.404801066486,2015-05-23 06:30:00
"892","FRCH",139.40438252322,2015-05-23 06:45:00
"893","FRCH",139.400519340712,2015-05-23 07:00:00
"894","FRCH",139.403562111631,2015-05-23 07:15:00
"895","FRCH",139.403193234438,2015-05-23 07:30:00
"896","FRCH",139.402869305026,2015-05-23 07:45:00
"897","FRCH",139.400451619865,2015-05-23 08:00:00
"898","FRCH",139.402408475673,2015-05-23 08:15:00
"899","FRCH",139.402293358448,2015-05-23 08:30:00
"900","FRCH",139.402266754433,2015-05-23 08:45:00
"901","FRCH",139.400409809223,2015-05-23 09:00:00
"902","FRCH",139.402514030755,2015-05-23 09:15:00
"903","FRCH",139.402801522137,2015-05-23 09:30:00
"904","FRCH",139.403204748815,2015-05-23 09:45:00
"905","FRCH",139.40048030663,2015-05-23 10:00:00
"906","FRCH",139.404377907506,2015-05-23 10:15:00
"907","FRCH",139.405151082342,2015-05-23 10:30:00
"908","FRCH",139.406046478118,2015-05-23 10:45:00
"909","FRCH",139.409013471129,2015-05-23 11:00:00
"910","FRCH",139.408197404332,2015-05-23 11:15:00
"911","FRCH",139.409453578919,2015-05-23 11:30:00
"912","FRCH",139.410833262747,2015-05-23 11:45:00
"913","FRCH",139.401626064686,2015-05-23 12:00:00
"914","FRCH",139.413972262879,2015-05-23 12:15:00
"915","FRCH",139.415714672115,2015-05-23 12:30:00
"916","FRCH",139.417546776454,2015-05-23 12:45:00
"917","FRCH",139.410350816906,2015-05-23 13:00:00
"918","FRCH",139.421403337403,2015-05-23 13:15:00
"919","FRCH",139.423371201372,2015-05-23 13:30:00
"920","FRCH",139.425315575161,2015-05-23 13:45:00
"921","FRCH",139.436300295186,2015-05-23 14:00:00
"922","FRCH",139.428984214659,2015-05-23 14:15:00
"923","FRCH",139.430651893077,2015-05-23 14:30:00
"924","FRCH",139.432182906727,2015-05-23 14:45:00
"925","FRCH",139.430822732136,2015-05-23 15:00:00
"926","FRCH",139.434758228086,2015-05-23 15:15:00
"927","FRCH",139.435758700574,2015-05-23 15:30:00
"928","FRCH",139.436534837852,2015-05-23 15:45:00
"929","FRCH",139.457954991308,2015-05-23 16:00:00
"930","FRCH",139.437315477534,2015-05-23 16:15:00
"931","FRCH",139.437312517864,2015-05-23 16:30:00
"932","FRCH",139.437070298837,2015-05-23 16:45:00
"933","FRCH",139.421949178133,2015-05-23 17:00:00
"934","FRCH",139.435936863664,2015-05-23 17:15:00
"935","FRCH",139.435050677644,2015-05-23 17:30:00
"936","FRCH",139.433935292522,2015-05-23 17:45:00
"937","FRCH",139.469169295437,2015-05-23 18:00:00
"938","FRCH",139.430968264526,2015-05-23 18:15:00
"939","FRCH",139.429165589456,2015-05-23 18:30:00
"940","FRCH",139.427231650888,2015-05-23 18:45:00
"941","FRCH",139.411626653404,2015-05-23 19:00:00
"942","FRCH",139.423214514914,2015-05-23 19:15:00
"943","FRCH",139.421226338167,2015-05-23 19:30:00
"944","FRCH",139.41929693924,2015-05-23 19:45:00
"945","FRCH",139.400781848788,2015-05-23 20:00:00
"946","FRCH",139.415750025835,2015-05-23 20:15:00
"947","FRCH",139.414166877023,2015-05-23 20:30:00
"948","FRCH",139.412711237367,2015-05-23 20:45:00
"949","FRCH",139.413103768892,2015-05-23 21:00:00
"950","FRCH",139.410184397205,2015-05-23 21:15:00
"951","FRCH",139.409117598389,2015-05-23 21:30:00
"952","FRCH",139.408187112104,2015-05-23 21:45:00
"953","FRCH",139.40151608128,2015-05-23 22:00:00
"954","FRCH",139.406750772202,2015-05-23 22:15:00
"955","FRCH",139.40624098583,2015-05-23 22:30:00
"956","FRCH",139.405859646482,2015-05-23 22:45:00
"957","FRCH",139.406681865699,2015-05-23 23:00:00
"958","FRCH",139.405450882775,2015-05-23 23:15:00
"959","FRCH",139.405409914758,2015-05-23 23:30:00
"960","FRCH",139.40547030645,2015-05-23 23:45:00
"961","FRCH",139.407707446009,2015-05-24 00:00:00
"962","FRCH",139.405872420415,2015-05-24 00:15:00
"963","FRCH",139.406206937193,2015-05-24 00:30:00
"964","FRCH",139.406628402689,2015-05-24 00:45:00
"965","FRCH",139.408122717018,2015-05-24 01:00:00
"966","FRCH",139.4077261064,2015-05-24 01:15:00
"967","FRCH",139.408401285879,2015-05-24 01:30:00
"968","FRCH",139.409161296602,2015-05-24 01:45:00
"969","FRCH",139.401346550619,2015-05-24 02:00:00
"970","FRCH",139.410937650275,2015-05-24 02:15:00
"971","FRCH",139.411937564796,2015-05-24 02:30:00
"972","FRCH",139.412989453707,2015-05-24 02:45:00
"973","FRCH",139.423253638426,2015-05-24 03:00:00
"974","FRCH",139.415181602501,2015-05-24 03:15:00
"975","FRCH",139.416306469927,2015-05-24 03:30:00
"976","FRCH",139.41745252683,2015-05-24 03:45:00
"977","FRCH",139.433278660188,2015-05-24 04:00:00
"978","FRCH",139.419814191437,2015-05-24 04:15:00
"979","FRCH",139.421062151785,2015-05-24 04:30:00
"980","FRCH",139.422396006897,2015-05-24 04:45:00
"981","FRCH",139.408026040533,2015-05-24 05:00:00
"982","FRCH",139.425444829615,2015-05-24 05:15:00
"983","FRCH",139.427189819798,2015-05-24 05:30:00
"984","FRCH",139.429080749895,2015-05-24 05:45:00
"985","FRCH",139.42852902924,2015-05-24 06:00:00
"986","FRCH",139.433297091939,2015-05-24 06:15:00
"987","FRCH",139.435615651181,2015-05-24 06:30:00
"988","FRCH",139.438066444935,2015-05-24 06:45:00
"989","FRCH",139.456501096317,2015-05-24 07:00:00
"990","FRCH",139.443340663062,2015-05-24 07:15:00
"991","FRCH",139.446183816761,2015-05-24 07:30:00
"992","FRCH",139.449198663619,2015-05-24 07:45:00
"993","FRCH",139.463993213288,2015-05-24 08:00:00
"994","FRCH",139.45584642702,2015-05-24 08:15:00
"995","FRCH",139.459554040074,2015-05-24 08:30:00
"996","FRCH",139.463582739309,2015-05-24 08:45:00
"997","FRCH",139.45346610789,2015-05-24 09:00:00
"998","FRCH",139.472799192155,2015-05-24 09:15:00
"999","FRCH",139.478055766729,2015-05-24 09:30:00
"1000","FRCH",139.483771069411,2015-05-24 09:45:00
"1001","FRCH",139.442226901853,2015-05-24 10:00:00
"1002","FRCH",139.496657347113,2015-05-24 10:15:00
"1003","FRCH",139.503772437984,2015-05-24 10:30:00
"1004","FRCH",139.511234488665,2015-05-24 10:45:00
"1005","FRCH",139.543836890689,2015-05-24 11:00:00
"1006","FRCH",139.526896444844,2015-05-24 11:15:00
"1007","FRCH",139.534994655524,2015-05-24 11:30:00
"1008","FRCH",139.543236436378,2015-05-24 11:45:00
